Barangay_No,Barangay,x,y,Year,Month,Dengue Cases,Temperature,Humidity,Rainfall
19,MARIA CRISTINA,8.1989,124.1936,2011,9,0,21.1,87.3,7.6
20,PALAO,8.2286,124.2532,2011,9,0,21.1,87.3,7.6
21,PANOROGANAN,8.1743,124.425,2011,9,0,21.1,87.3,7.6
22,POBLACION,8.2292,124.2344,2011,9,1,21.1,87.3,7.6
23,PUGA-AN,8.2122,124.2742,2011,9,0,21.1,87.3,7.6
24,ROGONGON,8.2395,124.4115,2011,9,0,21.1,87.3,7.6
25,SAN MIGUEL,8.2387,124.2479,2011,9,0,21.1,87.3,7.6
26,SAN ROQUE,8.2578,124.2619,2011,9,1,21.1,87.3,7.6
27,SANTA ELENA,8.1948,124.2273,2011,9,0,21.1,87.3,7.6
28,SANTA FILOMENA,8.2681,124.2593,2011,9,0,21.1,87.3,7.6
29,SANTIAGO,8.2511,124.2444,2011,9,0,21.1,87.3,7.6
30,SANTO ROSARIO,8.2436,124.2525,2011,9,0,21.1,87.3,7.6
31,SARAY-TIBANGA,8.2349,124.2371,2011,9,0,21.1,87.3,7.6
32,SUAREZ,8.1914,124.2173,2011,9,0,21.1,87.3,7.6
33,TAMBACAN,8.2236,124.2347,2011,9,1,21.1,87.3,7.6
34,TIBANGA,8.2402,124.2415,2011,9,0,21.1,87.3,7.6
35,TIPANOY,8.1902,124.2634,2011,9,0,21.1,87.3,7.6
36,TOMINOBO PROPER,8.2104,124.2221,2011,9,0,21.1,87.3,7.6
37,TOMINOBO UPPER,8.1688,124.2251,2011,9,0,21.1,87.3,7.6
38,TUBOD,8.2117,124.2394,2011,9,0,21.1,87.3,7.6
39,UBALDO LAYA,8.224,124.2449,2011,9,0,21.1,87.3,7.6
40,UPPER HINAPLANON,8.2559,124.2689,2011,9,0,21.1,87.3,7.6
41,VILLA VERDE,8.2331,124.2437,2011,9,0,21.1,87.3,7.6
0,ABUNO,8.1846,124.2571,2011,10,0,21.0,84.6,8.6
1,ACMAC,8.274,124.2649,2011,10,0,21.0,84.6,8.6
2,BAGONG SILANG,8.2418,124.252,2011,10,0,21.0,84.6,8.6
3,BONBONON,8.2667,124.2902,2011,10,0,21.0,84.6,8.6
4,BUNAWAN,8.3023,124.3028,2011,10,0,21.0,84.6,8.6
5,BURU-UN,8.1872,124.1688,2011,10,0,21.0,84.6,8.6
6,DALIPUGA,8.3074,124.255,2011,10,1,21.0,84.6,8.6
7,DEL CARMEN,8.2322,124.2578,2011,10,0,21.0,84.6,8.6
8,DIGKILAAN,8.2492,124.3178,2011,10,0,21.0,84.6,8.6
9,DITUCALAN,8.1751,124.1927,2011,10,0,21.0,84.6,8.6
10,HINAPLANON,8.2467,124.2592,2011,10,0,21.0,84.6,8.6
11,HINDANG,8.3177,124.3457,2011,10,1,21.0,84.6,8.6
12,KABACSANAN,8.2815,124.3088,2011,10,0,21.0,84.6,8.6
13,KIWALAN,8.2801,124.2668,2011,10,0,21.0,84.6,8.6
14,LANIPAO,8.2266,124.3412,2011,10,0,21.0,84.6,8.6
15,LUINAB,8.2472,124.2681,2011,10,0,21.0,84.6,8.6
16,MAHAYAHAY,8.2219,124.2406,2011,10,0,21.0,84.6,8.6
17,MAINIT,8.2976,124.3876,2011,10,0,21.0,84.6,8.6
18,MANDULOG,8.2442,124.3057,2011,10,0,21.0,84.6,8.6
19,MARIA CRISTINA,8.1989,124.1936,2011,10,0,21.0,84.6,8.6
20,PALAO,8.2286,124.2532,2011,10,0,21.0,84.6,8.6
21,PANOROGANAN,8.1743,124.425,2011,10,0,21.0,84.6,8.6
22,POBLACION,8.2292,124.2344,2011,10,0,21.0,84.6,8.6
23,PUGA-AN,8.2122,124.2742,2011,10,0,21.0,84.6,8.6
24,ROGONGON,8.2395,124.4115,2011,10,0,21.0,84.6,8.6
25,SAN MIGUEL,8.2387,124.2479,2011,10,0,21.0,84.6,8.6
26,SAN ROQUE,8.2578,124.2619,2011,10,0,21.0,84.6,8.6
27,SANTA ELENA,8.1948,124.2273,2011,10,0,21.0,84.6,8.6
28,SANTA FILOMENA,8.2681,124.2593,2011,10,0,21.0,84.6,8.6
29,SANTIAGO,8.2511,124.2444,2011,10,0,21.0,84.6,8.6
30,SANTO ROSARIO,8.2436,124.2525,2011,10,0,21.0,84.6,8.6
31,SARAY-TIBANGA,8.2349,124.2371,2011,10,0,21.0,84.6,8.6
32,SUAREZ,8.1914,124.2173,2011,10,0,21.0,84.6,8.6
33,TAMBACAN,8.2236,124.2347,2011,10,0,21.0,84.6,8.6
34,TIBANGA,8.2402,124.2415,2011,10,0,21.0,84.6,8.6
35,TIPANOY,8.1902,124.2634,2011,10,1,21.0,84.6,8.6
36,TOMINOBO PROPER,8.2104,124.2221,2011,10,1,21.0,84.6,8.6
37,TOMINOBO UPPER,8.1688,124.2251,2011,10,0,21.0,84.6,8.6
38,TUBOD,8.2117,124.2394,2011,10,1,21.0,84.6,8.6
39,UBALDO LAYA,8.224,124.2449,2011,10,0,21.0,84.6,8.6
40,UPPER HINAPLANON,8.2559,124.2689,2011,10,0,21.0,84.6,8.6
41,VILLA VERDE,8.2331,124.2437,2011,10,0,21.0,84.6,8.6
0,ABUNO,8.1846,124.2571,2011,11,0,20.8,86.3,6.7
1,ACMAC,8.274,124.2649,2011,11,0,20.8,86.3,6.7
2,BAGONG SILANG,8.2418,124.252,2011,11,0,20.8,86.3,6.7
3,BONBONON,8.2667,124.2902,2011,11,0,20.8,86.3,6.7
4,BUNAWAN,8.3023,124.3028,2011,11,0,20.8,86.3,6.7
5,BURU-UN,8.1872,124.1688,2011,11,0,20.8,86.3,6.7
6,DALIPUGA,8.3074,124.255,2011,11,1,20.8,86.3,6.7
7,DEL CARMEN,8.2322,124.2578,2011,11,0,20.8,86.3,6.7
8,DIGKILAAN,8.2492,124.3178,2011,11,0,20.8,86.3,6.7
9,DITUCALAN,8.1751,124.1927,2011,11,0,20.8,86.3,6.7
10,HINAPLANON,8.2467,124.2592,2011,11,0,20.8,86.3,6.7
11,HINDANG,8.3177,124.3457,2011,11,0,20.8,86.3,6.7
12,KABACSANAN,8.2815,124.3088,2011,11,0,20.8,86.3,6.7
13,KIWALAN,8.2801,124.2668,2011,11,0,20.8,86.3,6.7
14,LANIPAO,8.2266,124.3412,2011,11,0,20.8,86.3,6.7
15,LUINAB,8.2472,124.2681,2011,11,0,20.8,86.3,6.7
16,MAHAYAHAY,8.2219,124.2406,2011,11,0,20.8,86.3,6.7
17,MAINIT,8.2976,124.3876,2011,11,0,20.8,86.3,6.7
18,MANDULOG,8.2442,124.3057,2011,11,0,20.8,86.3,6.7
19,MARIA CRISTINA,8.1989,124.1936,2011,11,0,20.8,86.3,6.7
20,PALAO,8.2286,124.2532,2011,11,0,20.8,86.3,6.7
21,PANOROGANAN,8.1743,124.425,2011,11,0,20.8,86.3,6.7
22,POBLACION,8.2292,124.2344,2011,11,1,20.8,86.3,6.7
23,PUGA-AN,8.2122,124.2742,2011,11,0,20.8,86.3,6.7
24,ROGONGON,8.2395,124.4115,2011,11,0,20.8,86.3,6.7
25,SAN MIGUEL,8.2387,124.2479,2011,11,0,20.8,86.3,6.7
26,SAN ROQUE,8.2578,124.2619,2011,11,0,20.8,86.3,6.7
27,SANTA ELENA,8.1948,124.2273,2011,11,0,20.8,86.3,6.7
28,SANTA FILOMENA,8.2681,124.2593,2011,11,1,20.8,86.3,6.7
29,SANTIAGO,8.2511,124.2444,2011,11,0,20.8,86.3,6.7
30,SANTO ROSARIO,8.2436,124.2525,2011,11,0,20.8,86.3,6.7
31,SARAY-TIBANGA,8.2349,124.2371,2011,11,0,20.8,86.3,6.7
32,SUAREZ,8.1914,124.2173,2011,11,0,20.8,86.3,6.7
33,TAMBACAN,8.2236,124.2347,2011,11,0,20.8,86.3,6.7
34,TIBANGA,8.2402,124.2415,2011,11,1,20.8,86.3,6.7
35,TIPANOY,8.1902,124.2634,2011,11,0,20.8,86.3,6.7
36,TOMINOBO PROPER,8.2104,124.2221,2011,11,0,20.8,86.3,6.7
37,TOMINOBO UPPER,8.1688,124.2251,2011,11,0,20.8,86.3,6.7
38,TUBOD,8.2117,124.2394,2011,11,1,20.8,86.3,6.7
39,UBALDO LAYA,8.224,124.2449,2011,11,0,20.8,86.3,6.7
40,UPPER HINAPLANON,8.2559,124.2689,2011,11,0,20.8,86.3,6.7
41,VILLA VERDE,8.2331,124.2437,2011,11,0,20.8,86.3,6.7
0,ABUNO,8.1846,124.2571,2011,12,0,20.3,85.7,7.0
1,ACMAC,8.274,124.2649,2011,12,0,20.3,85.7,7.0
2,BAGONG SILANG,8.2418,124.252,2011,12,0,20.3,85.7,7.0
3,BONBONON,8.2667,124.2902,2011,12,0,20.3,85.7,7.0
4,BUNAWAN,8.3023,124.3028,2011,12,0,20.3,85.7,7.0
5,BURU-UN,8.1872,124.1688,2011,12,0,20.3,85.7,7.0
6,DALIPUGA,8.3074,124.255,2011,12,0,20.3,85.7,7.0
7,DEL CARMEN,8.2322,124.2578,2011,12,1,20.3,85.7,7.0
8,DIGKILAAN,8.2492,124.3178,2011,12,0,20.3,85.7,7.0
9,DITUCALAN,8.1751,124.1927,2011,12,0,20.3,85.7,7.0
10,HINAPLANON,8.2467,124.2592,2011,12,1,20.3,85.7,7.0
11,HINDANG,8.3177,124.3457,2011,12,0,20.3,85.7,7.0
12,KABACSANAN,8.2815,124.3088,2011,12,0,20.3,85.7,7.0
13,KIWALAN,8.2801,124.2668,2011,12,0,20.3,85.7,7.0
14,LANIPAO,8.2266,124.3412,2011,12,0,20.3,85.7,7.0
15,LUINAB,8.2472,124.2681,2011,12,0,20.3,85.7,7.0
16,MAHAYAHAY,8.2219,124.2406,2011,12,0,20.3,85.7,7.0
17,MAINIT,8.2976,124.3876,2011,12,0,20.3,85.7,7.0
18,MANDULOG,8.2442,124.3057,2011,12,0,20.3,85.7,7.0
19,MARIA CRISTINA,8.1989,124.1936,2011,12,0,20.3,85.7,7.0
20,PALAO,8.2286,124.2532,2011,12,4,20.3,85.7,7.0
21,PANOROGANAN,8.1743,124.425,2011,12,0,20.3,85.7,7.0
22,POBLACION,8.2292,124.2344,2011,12,0,20.3,85.7,7.0
23,PUGA-AN,8.2122,124.2742,2011,12,0,20.3,85.7,7.0
24,ROGONGON,8.2395,124.4115,2011,12,0,20.3,85.7,7.0
25,SAN MIGUEL,8.2387,124.2479,2011,12,0,20.3,85.7,7.0
26,SAN ROQUE,8.2578,124.2619,2011,12,0,20.3,85.7,7.0
27,SANTA ELENA,8.1948,124.2273,2011,12,0,20.3,85.7,7.0
28,SANTA FILOMENA,8.2681,124.2593,2011,12,0,20.3,85.7,7.0
29,SANTIAGO,8.2511,124.2444,2011,12,2,20.3,85.7,7.0
30,SANTO ROSARIO,8.2436,124.2525,2011,12,1,20.3,85.7,7.0
31,SARAY-TIBANGA,8.2349,124.2371,2011,12,0,20.3,85.7,7.0
32,SUAREZ,8.1914,124.2173,2011,12,1,20.3,85.7,7.0
33,TAMBACAN,8.2236,124.2347,2011,12,0,20.3,85.7,7.0
34,TIBANGA,8.2402,124.2415,2011,12,0,20.3,85.7,7.0
35,TIPANOY,8.1902,124.2634,2011,12,1,20.3,85.7,7.0
36,TOMINOBO PROPER,8.2104,124.2221,2011,12,0,20.3,85.7,7.0
37,TOMINOBO UPPER,8.1688,124.2251,2011,12,0,20.3,85.7,7.0
38,TUBOD,8.2117,124.2394,2011,12,1,20.3,85.7,7.0
39,UBALDO LAYA,8.224,124.2449,2011,12,1,20.3,85.7,7.0
40,UPPER HINAPLANON,8.2559,124.2689,2011,12,0,20.3,85.7,7.0
41,VILLA VERDE,8.2331,124.2437,2011,12,0,20.3,85.7,7.0
0,ABUNO,8.1846,124.2571,2012,1,0,24.3,85.1,4.0
1,ACMAC,8.274,124.2649,2012,1,0,24.3,85.1,4.0
2,BAGONG SILANG,8.2418,124.252,2012,1,0,24.3,85.1,4.0
3,BONBONON,8.2667,124.2902,2012,1,0,24.3,85.1,4.0
4,BUNAWAN,8.3023,124.3028,2012,1,0,24.3,85.1,4.0
5,BURU-UN,8.1872,124.1688,2012,1,0,24.3,85.1,4.0
6,DALIPUGA,8.3074,124.255,2012,1,0,24.3,85.1,4.0
7,DEL CARMEN,8.2322,124.2578,2012,1,0,24.3,85.1,4.0
8,DIGKILAAN,8.2492,124.3178,2012,1,0,24.3,85.1,4.0
9,DITUCALAN,8.1751,124.1927,2012,1,0,24.3,85.1,4.0
10,HINAPLANON,8.2467,124.2592,2012,1,0,24.3,85.1,4.0
11,HINDANG,8.3177,124.3457,2012,1,0,24.3,85.1,4.0
12,KABACSANAN,8.2815,124.3088,2012,1,0,24.3,85.1,4.0
13,KIWALAN,8.2801,124.2668,2012,1,1,24.3,85.1,4.0
14,LANIPAO,8.2266,124.3412,2012,1,0,24.3,85.1,4.0
15,LUINAB,8.2472,124.2681,2012,1,0,24.3,85.1,4.0
16,MAHAYAHAY,8.2219,124.2406,2012,1,0,24.3,85.1,4.0
17,MAINIT,8.2976,124.3876,2012,1,0,24.3,85.1,4.0
18,MANDULOG,8.2442,124.3057,2012,1,0,24.3,85.1,4.0
19,MARIA CRISTINA,8.1989,124.1936,2012,1,0,24.3,85.1,4.0
20,PALAO,8.2286,124.2532,2012,1,0,24.3,85.1,4.0
21,PANOROGANAN,8.1743,124.425,2012,1,0,24.3,85.1,4.0
22,POBLACION,8.2292,124.2344,2012,1,0,24.3,85.1,4.0
23,PUGA-AN,8.2122,124.2742,2012,1,1,24.3,85.1,4.0
24,ROGONGON,8.2395,124.4115,2012,1,0,24.3,85.1,4.0
25,SAN MIGUEL,8.2387,124.2479,2012,1,0,24.3,85.1,4.0
26,SAN ROQUE,8.2578,124.2619,2012,1,0,24.3,85.1,4.0
27,SANTA ELENA,8.1948,124.2273,2012,1,0,24.3,85.1,4.0
28,SANTA FILOMENA,8.2681,124.2593,2012,1,0,24.3,85.1,4.0
29,SANTIAGO,8.2511,124.2444,2012,1,1,24.3,85.1,4.0
30,SANTO ROSARIO,8.2436,124.2525,2012,1,1,24.3,85.1,4.0
31,SARAY-TIBANGA,8.2349,124.2371,2012,1,0,24.3,85.1,4.0
32,SUAREZ,8.1914,124.2173,2012,1,0,24.3,85.1,4.0
33,TAMBACAN,8.2236,124.2347,2012,1,3,24.3,85.1,4.0
34,TIBANGA,8.2402,124.2415,2012,1,1,24.3,85.1,4.0
35,TIPANOY,8.1902,124.2634,2012,1,1,24.3,85.1,4.0
36,TOMINOBO PROPER,8.2104,124.2221,2012,1,0,24.3,85.1,4.0
37,TOMINOBO UPPER,8.1688,124.2251,2012,1,0,24.3,85.1,4.0
38,TUBOD,8.2117,124.2394,2012,1,6,24.3,85.1,4.0
39,UBALDO LAYA,8.224,124.2449,2012,1,0,24.3,85.1,4.0
40,UPPER HINAPLANON,8.2559,124.2689,2012,1,0,24.3,85.1,4.0
41,VILLA VERDE,8.2331,124.2437,2012,1,0,24.3,85.1,4.0
0,ABUNO,8.1846,124.2571,2012,2,0,24.3,85.7,7.1
1,ACMAC,8.274,124.2649,2012,2,0,24.3,85.7,7.1
2,BAGONG SILANG,8.2418,124.252,2012,2,0,24.3,85.7,7.1
3,BONBONON,8.2667,124.2902,2012,2,0,24.3,85.7,7.1
4,BUNAWAN,8.3023,124.3028,2012,2,0,24.3,85.7,7.1
5,BURU-UN,8.1872,124.1688,2012,2,0,24.3,85.7,7.1
6,DALIPUGA,8.3074,124.255,2012,2,0,24.3,85.7,7.1
7,DEL CARMEN,8.2322,124.2578,2012,2,1,24.3,85.7,7.1
8,DIGKILAAN,8.2492,124.3178,2012,2,0,24.3,85.7,7.1
9,DITUCALAN,8.1751,124.1927,2012,2,1,24.3,85.7,7.1
10,HINAPLANON,8.2467,124.2592,2012,2,0,24.3,85.7,7.1
11,HINDANG,8.3177,124.3457,2012,2,0,24.3,85.7,7.1
12,KABACSANAN,8.2815,124.3088,2012,2,0,24.3,85.7,7.1
13,KIWALAN,8.2801,124.2668,2012,2,0,24.3,85.7,7.1
14,LANIPAO,8.2266,124.3412,2012,2,0,24.3,85.7,7.1
15,LUINAB,8.2472,124.2681,2012,2,0,24.3,85.7,7.1
16,MAHAYAHAY,8.2219,124.2406,2012,2,0,24.3,85.7,7.1
17,MAINIT,8.2976,124.3876,2012,2,0,24.3,85.7,7.1
18,MANDULOG,8.2442,124.3057,2012,2,0,24.3,85.7,7.1
19,MARIA CRISTINA,8.1989,124.1936,2012,2,2,24.3,85.7,7.1
20,PALAO,8.2286,124.2532,2012,2,0,24.3,85.7,7.1
21,PANOROGANAN,8.1743,124.425,2012,2,0,24.3,85.7,7.1
22,POBLACION,8.2292,124.2344,2012,2,2,24.3,85.7,7.1
23,PUGA-AN,8.2122,124.2742,2012,2,0,24.3,85.7,7.1
24,ROGONGON,8.2395,124.4115,2012,2,0,24.3,85.7,7.1
25,SAN MIGUEL,8.2387,124.2479,2012,2,0,24.3,85.7,7.1
26,SAN ROQUE,8.2578,124.2619,2012,2,0,24.3,85.7,7.1
27,SANTA ELENA,8.1948,124.2273,2012,2,0,24.3,85.7,7.1
28,SANTA FILOMENA,8.2681,124.2593,2012,2,0,24.3,85.7,7.1
29,SANTIAGO,8.2511,124.2444,2012,2,0,24.3,85.7,7.1
30,SANTO ROSARIO,8.2436,124.2525,2012,2,1,24.3,85.7,7.1
31,SARAY-TIBANGA,8.2349,124.2371,2012,2,0,24.3,85.7,7.1
32,SUAREZ,8.1914,124.2173,2012,2,0,24.3,85.7,7.1
33,TAMBACAN,8.2236,124.2347,2012,2,1,24.3,85.7,7.1
34,TIBANGA,8.2402,124.2415,2012,2,2,24.3,85.7,7.1
35,TIPANOY,8.1902,124.2634,2012,2,1,24.3,85.7,7.1
36,TOMINOBO PROPER,8.2104,124.2221,2012,2,0,24.3,85.7,7.1
37,TOMINOBO UPPER,8.1688,124.2251,2012,2,0,24.3,85.7,7.1
38,TUBOD,8.2117,124.2394,2012,2,2,24.3,85.7,7.1
39,UBALDO LAYA,8.224,124.2449,2012,2,0,24.3,85.7,7.1
40,UPPER HINAPLANON,8.2559,124.2689,2012,2,0,24.3,85.7,7.1
41,VILLA VERDE,8.2331,124.2437,2012,2,0,24.3,85.7,7.1
0,ABUNO,8.1846,124.2571,2012,3,0,24.6,83.3,3.1
1,ACMAC,8.274,124.2649,2012,3,0,24.6,83.3,3.1
2,BAGONG SILANG,8.2418,124.252,2012,3,5,24.6,83.3,3.1
3,BONBONON,8.2667,124.2902,2012,3,0,24.6,83.3,3.1
4,BUNAWAN,8.3023,124.3028,2012,3,0,24.6,83.3,3.1
5,BURU-UN,8.1872,124.1688,2012,3,0,24.6,83.3,3.1
6,DALIPUGA,8.3074,124.255,2012,3,0,24.6,83.3,3.1
7,DEL CARMEN,8.2322,124.2578,2012,3,1,24.6,83.3,3.1
8,DIGKILAAN,8.2492,124.3178,2012,3,1,24.6,83.3,3.1
9,DITUCALAN,8.1751,124.1927,2012,3,0,24.6,83.3,3.1
10,HINAPLANON,8.2467,124.2592,2012,3,0,24.6,83.3,3.1
11,HINDANG,8.3177,124.3457,2012,3,0,24.6,83.3,3.1
12,KABACSANAN,8.2815,124.3088,2012,3,0,24.6,83.3,3.1
13,KIWALAN,8.2801,124.2668,2012,3,0,24.6,83.3,3.1
14,LANIPAO,8.2266,124.3412,2012,3,0,24.6,83.3,3.1
15,LUINAB,8.2472,124.2681,2012,3,0,24.6,83.3,3.1
16,MAHAYAHAY,8.2219,124.2406,2012,3,0,24.6,83.3,3.1
17,MAINIT,8.2976,124.3876,2012,3,0,24.6,83.3,3.1
18,MANDULOG,8.2442,124.3057,2012,3,0,24.6,83.3,3.1
19,MARIA CRISTINA,8.1989,124.1936,2012,3,0,24.6,83.3,3.1
20,PALAO,8.2286,124.2532,2012,3,0,24.6,83.3,3.1
21,PANOROGANAN,8.1743,124.425,2012,3,0,24.6,83.3,3.1
22,POBLACION,8.2292,124.2344,2012,3,2,24.6,83.3,3.1
23,PUGA-AN,8.2122,124.2742,2012,3,0,24.6,83.3,3.1
24,ROGONGON,8.2395,124.4115,2012,3,0,24.6,83.3,3.1
25,SAN MIGUEL,8.2387,124.2479,2012,3,1,24.6,83.3,3.1
26,SAN ROQUE,8.2578,124.2619,2012,3,0,24.6,83.3,3.1
27,SANTA ELENA,8.1948,124.2273,2012,3,0,24.6,83.3,3.1
28,SANTA FILOMENA,8.2681,124.2593,2012,3,1,24.6,83.3,3.1
29,SANTIAGO,8.2511,124.2444,2012,3,0,24.6,83.3,3.1
30,SANTO ROSARIO,8.2436,124.2525,2012,3,0,24.6,83.3,3.1
31,SARAY-TIBANGA,8.2349,124.2371,2012,3,0,24.6,83.3,3.1
32,SUAREZ,8.1914,124.2173,2012,3,0,24.6,83.3,3.1
33,TAMBACAN,8.2236,124.2347,2012,3,0,24.6,83.3,3.1
34,TIBANGA,8.2402,124.2415,2012,3,2,24.6,83.3,3.1
35,TIPANOY,8.1902,124.2634,2012,3,0,24.6,83.3,3.1
36,TOMINOBO PROPER,8.2104,124.2221,2012,3,0,24.6,83.3,3.1
37,TOMINOBO UPPER,8.1688,124.2251,2012,3,0,24.6,83.3,3.1
38,TUBOD,8.2117,124.2394,2012,3,2,24.6,83.3,3.1
39,UBALDO LAYA,8.224,124.2449,2012,3,0,24.6,83.3,3.1
40,UPPER HINAPLANON,8.2559,124.2689,2012,3,0,24.6,83.3,3.1
41,VILLA VERDE,8.2331,124.2437,2012,3,0,24.6,83.3,3.1
0,ABUNO,8.1846,124.2571,2012,4,1,25.4,82.3,6.9
1,ACMAC,8.274,124.2649,2012,4,0,25.4,82.3,6.9
2,BAGONG SILANG,8.2418,124.252,2012,4,0,25.4,82.3,6.9
3,BONBONON,8.2667,124.2902,2012,4,0,25.4,82.3,6.9
4,BUNAWAN,8.3023,124.3028,2012,4,0,25.4,82.3,6.9
5,BURU-UN,8.1872,124.1688,2012,4,0,25.4,82.3,6.9
6,DALIPUGA,8.3074,124.255,2012,4,0,25.4,82.3,6.9
7,DEL CARMEN,8.2322,124.2578,2012,4,0,25.4,82.3,6.9
8,DIGKILAAN,8.2492,124.3178,2012,4,0,25.4,82.3,6.9
9,DITUCALAN,8.1751,124.1927,2012,4,0,25.4,82.3,6.9
10,HINAPLANON,8.2467,124.2592,2012,4,0,25.4,82.3,6.9
11,HINDANG,8.3177,124.3457,2012,4,0,25.4,82.3,6.9
12,KABACSANAN,8.2815,124.3088,2012,4,0,25.4,82.3,6.9
13,KIWALAN,8.2801,124.2668,2012,4,0,25.4,82.3,6.9
14,LANIPAO,8.2266,124.3412,2012,4,0,25.4,82.3,6.9
15,LUINAB,8.2472,124.2681,2012,4,0,25.4,82.3,6.9
16,MAHAYAHAY,8.2219,124.2406,2012,4,0,25.4,82.3,6.9
17,MAINIT,8.2976,124.3876,2012,4,1,25.4,82.3,6.9
18,MANDULOG,8.2442,124.3057,2012,4,0,25.4,82.3,6.9
19,MARIA CRISTINA,8.1989,124.1936,2012,4,1,25.4,82.3,6.9
20,PALAO,8.2286,124.2532,2012,4,2,25.4,82.3,6.9
21,PANOROGANAN,8.1743,124.425,2012,4,0,25.4,82.3,6.9
22,POBLACION,8.2292,124.2344,2012,4,1,25.4,82.3,6.9
23,PUGA-AN,8.2122,124.2742,2012,4,0,25.4,82.3,6.9
24,ROGONGON,8.2395,124.4115,2012,4,0,25.4,82.3,6.9
25,SAN MIGUEL,8.2387,124.2479,2012,4,0,25.4,82.3,6.9
26,SAN ROQUE,8.2578,124.2619,2012,4,0,25.4,82.3,6.9
27,SANTA ELENA,8.1948,124.2273,2012,4,0,25.4,82.3,6.9
28,SANTA FILOMENA,8.2681,124.2593,2012,4,0,25.4,82.3,6.9
29,SANTIAGO,8.2511,124.2444,2012,4,1,25.4,82.3,6.9
30,SANTO ROSARIO,8.2436,124.2525,2012,4,0,25.4,82.3,6.9
31,SARAY-TIBANGA,8.2349,124.2371,2012,4,0,25.4,82.3,6.9
32,SUAREZ,8.1914,124.2173,2012,4,0,25.4,82.3,6.9
33,TAMBACAN,8.2236,124.2347,2012,4,1,25.4,82.3,6.9
34,TIBANGA,8.2402,124.2415,2012,4,0,25.4,82.3,6.9
35,TIPANOY,8.1902,124.2634,2012,4,2,25.4,82.3,6.9
36,TOMINOBO PROPER,8.2104,124.2221,2012,4,0,25.4,82.3,6.9
37,TOMINOBO UPPER,8.1688,124.2251,2012,4,0,25.4,82.3,6.9
38,TUBOD,8.2117,124.2394,2012,4,3,25.4,82.3,6.9
39,UBALDO LAYA,8.224,124.2449,2012,4,1,25.4,82.3,6.9
40,UPPER HINAPLANON,8.2559,124.2689,2012,4,0,25.4,82.3,6.9
41,VILLA VERDE,8.2331,124.2437,2012,4,0,25.4,82.3,6.9
0,ABUNO,8.1846,124.2571,2012,5,1,25.1,86.4,6.9
1,ACMAC,8.274,124.2649,2012,5,0,25.1,86.4,6.9
2,BAGONG SILANG,8.2418,124.252,2012,5,0,25.1,86.4,6.9
3,BONBONON,8.2667,124.2902,2012,5,0,25.1,86.4,6.9
4,BUNAWAN,8.3023,124.3028,2012,5,0,25.1,86.4,6.9
5,BURU-UN,8.1872,124.1688,2012,5,1,25.1,86.4,6.9
6,DALIPUGA,8.3074,124.255,2012,5,0,25.1,86.4,6.9
7,DEL CARMEN,8.2322,124.2578,2012,5,0,25.1,86.4,6.9
8,DIGKILAAN,8.2492,124.3178,2012,5,0,25.1,86.4,6.9
9,DITUCALAN,8.1751,124.1927,2012,5,0,25.1,86.4,6.9
10,HINAPLANON,8.2467,124.2592,2012,5,1,25.1,86.4,6.9
11,HINDANG,8.3177,124.3457,2012,5,0,25.1,86.4,6.9
12,KABACSANAN,8.2815,124.3088,2012,5,0,25.1,86.4,6.9
13,KIWALAN,8.2801,124.2668,2012,5,0,25.1,86.4,6.9
14,LANIPAO,8.2266,124.3412,2012,5,0,25.1,86.4,6.9
15,LUINAB,8.2472,124.2681,2012,5,3,25.1,86.4,6.9
16,MAHAYAHAY,8.2219,124.2406,2012,5,2,25.1,86.4,6.9
17,MAINIT,8.2976,124.3876,2012,5,0,25.1,86.4,6.9
18,MANDULOG,8.2442,124.3057,2012,5,1,25.1,86.4,6.9
19,MARIA CRISTINA,8.1989,124.1936,2012,5,0,25.1,86.4,6.9
20,PALAO,8.2286,124.2532,2012,5,8,25.1,86.4,6.9
21,PANOROGANAN,8.1743,124.425,2012,5,0,25.1,86.4,6.9
22,POBLACION,8.2292,124.2344,2012,5,3,25.1,86.4,6.9
23,PUGA-AN,8.2122,124.2742,2012,5,0,25.1,86.4,6.9
24,ROGONGON,8.2395,124.4115,2012,5,0,25.1,86.4,6.9
25,SAN MIGUEL,8.2387,124.2479,2012,5,1,25.1,86.4,6.9
26,SAN ROQUE,8.2578,124.2619,2012,5,0,25.1,86.4,6.9
27,SANTA ELENA,8.1948,124.2273,2012,5,0,25.1,86.4,6.9
28,SANTA FILOMENA,8.2681,124.2593,2012,5,0,25.1,86.4,6.9
29,SANTIAGO,8.2511,124.2444,2012,5,0,25.1,86.4,6.9
30,SANTO ROSARIO,8.2436,124.2525,2012,5,0,25.1,86.4,6.9
31,SARAY-TIBANGA,8.2349,124.2371,2012,5,1,25.1,86.4,6.9
32,SUAREZ,8.1914,124.2173,2012,5,0,25.1,86.4,6.9
33,TAMBACAN,8.2236,124.2347,2012,5,0,25.1,86.4,6.9
34,TIBANGA,8.2402,124.2415,2012,5,0,25.1,86.4,6.9
35,TIPANOY,8.1902,124.2634,2012,5,0,25.1,86.4,6.9
36,TOMINOBO PROPER,8.2104,124.2221,2012,5,0,25.1,86.4,6.9
37,TOMINOBO UPPER,8.1688,124.2251,2012,5,1,25.1,86.4,6.9
38,TUBOD,8.2117,124.2394,2012,5,4,25.1,86.4,6.9
