Barangay_No,Barangay,Month,Year,x,y,Dengue Cases
5,BURU-UN,8,2018,8.1872,124.1688,2
5,BURU-UN,8,2019,8.1872,124.1688,28
5,BURU-UN,8,2020,8.1872,124.1688,0
5,BURU-UN,8,2021,8.1872,124.1688,1
5,BURU-UN,8,2016,8.1872,124.1688,0
5,BURU-UN,8,2015,8.1872,124.1688,0
5,BURU-UN,8,2014,8.1872,124.1688,0
5,BURU-UN,9,2017,8.1872,124.1688,0
5,BURU-UN,9,2018,8.1872,124.1688,0
5,BURU-UN,9,2019,8.1872,124.1688,6
5,BURU-UN,9,2020,8.1872,124.1688,0
5,BURU-UN,9,2021,8.1872,124.1688,2
5,BURU-UN,9,2016,8.1872,124.1688,0
5,BURU-UN,9,2015,8.1872,124.1688,0
5,BURU-UN,9,2014,8.1872,124.1688,0
5,BURU-UN,10,2017,8.1872,124.1688,0
5,BURU-UN,10,2018,8.1872,124.1688,2
5,BURU-UN,10,2019,8.1872,124.1688,3
5,BURU-UN,10,2020,8.1872,124.1688,0
5,BURU-UN,10,2021,8.1872,124.1688,0
5,BURU-UN,10,2016,8.1872,124.1688,1
5,BURU-UN,10,2015,8.1872,124.1688,0
5,BURU-UN,10,2014,8.1872,124.1688,0
5,BURU-UN,11,2017,8.1872,124.1688,0
5,BURU-UN,11,2018,8.1872,124.1688,6
5,BURU-UN,11,2019,8.1872,124.1688,3
5,BURU-UN,11,2020,8.1872,124.1688,1
5,BURU-UN,11,2021,8.1872,124.1688,2
5,BURU-UN,11,2016,8.1872,124.1688,0
5,BURU-UN,11,2015,8.1872,124.1688,0
5,BURU-UN,11,2014,8.1872,124.1688,0
5,BURU-UN,12,2017,8.1872,124.1688,0
5,BURU-UN,12,2018,8.1872,124.1688,4
5,BURU-UN,12,2019,8.1872,124.1688,1
5,BURU-UN,12,2020,8.1872,124.1688,0
5,BURU-UN,12,2021,8.1872,124.1688,1
5,BURU-UN,12,2016,8.1872,124.1688,0
5,BURU-UN,12,2015,8.1872,124.1688,0
5,BURU-UN,12,2014,8.1872,124.1688,0
6,DALIPUGA,1,2017,8.3074,124.255,0
6,DALIPUGA,1,2018,8.3074,124.255,0
6,DALIPUGA,1,2019,8.3074,124.255,10
6,DALIPUGA,1,2020,8.3074,124.255,1
6,DALIPUGA,1,2021,8.3074,124.255,1
6,DALIPUGA,1,2016,8.3074,124.255,0
6,DALIPUGA,1,2015,8.3074,124.255,0
6,DALIPUGA,1,2014,8.3074,124.255,0
6,DALIPUGA,2,2017,8.3074,124.255,0
6,DALIPUGA,2,2018,8.3074,124.255,0
6,DALIPUGA,2,2019,8.3074,124.255,9
6,DALIPUGA,2,2020,8.3074,124.255,5
6,DALIPUGA,2,2021,8.3074,124.255,2
6,DALIPUGA,2,2016,8.3074,124.255,0
6,DALIPUGA,2,2015,8.3074,124.255,0
6,DALIPUGA,2,2014,8.3074,124.255,0
6,DALIPUGA,3,2017,8.3074,124.255,0
6,DALIPUGA,3,2018,8.3074,124.255,0
6,DALIPUGA,3,2019,8.3074,124.255,7
6,DALIPUGA,3,2020,8.3074,124.255,3
6,DALIPUGA,3,2021,8.3074,124.255,2
6,DALIPUGA,3,2016,8.3074,124.255,0
6,DALIPUGA,3,2015,8.3074,124.255,0
6,DALIPUGA,3,2014,8.3074,124.255,0
6,DALIPUGA,4,2017,8.3074,124.255,0
6,DALIPUGA,4,2018,8.3074,124.255,0
6,DALIPUGA,4,2019,8.3074,124.255,1
6,DALIPUGA,4,2020,8.3074,124.255,0
6,DALIPUGA,4,2021,8.3074,124.255,0
6,DALIPUGA,4,2016,8.3074,124.255,0
6,DALIPUGA,4,2015,8.3074,124.255,0
6,DALIPUGA,4,2014,8.3074,124.255,0
6,DALIPUGA,5,2017,8.3074,124.255,0
6,DALIPUGA,5,2018,8.3074,124.255,0
6,DALIPUGA,5,2019,8.3074,124.255,0
6,DALIPUGA,5,2020,8.3074,124.255,1
6,DALIPUGA,5,2021,8.3074,124.255,2
6,DALIPUGA,5,2016,8.3074,124.255,0
6,DALIPUGA,5,2015,8.3074,124.255,0
6,DALIPUGA,5,2014,8.3074,124.255,0
6,DALIPUGA,6,2017,8.3074,124.255,1
6,DALIPUGA,6,2018,8.3074,124.255,0
6,DALIPUGA,6,2019,8.3074,124.255,8
6,DALIPUGA,6,2020,8.3074,124.255,0
6,DALIPUGA,6,2021,8.3074,124.255,0
6,DALIPUGA,6,2016,8.3074,124.255,0
6,DALIPUGA,6,2015,8.3074,124.255,0
6,DALIPUGA,6,2014,8.3074,124.255,0
6,DALIPUGA,7,2017,8.3074,124.255,0
6,DALIPUGA,7,2018,8.3074,124.255,1
6,DALIPUGA,7,2019,8.3074,124.255,15
6,DALIPUGA,7,2020,8.3074,124.255,1
6,DALIPUGA,7,2021,8.3074,124.255,3
6,DALIPUGA,7,2016,8.3074,124.255,0
6,DALIPUGA,7,2015,8.3074,124.255,0
6,DALIPUGA,7,2014,8.3074,124.255,0
6,DALIPUGA,8,2017,8.3074,124.255,0
6,DALIPUGA,8,2018,8.3074,124.255,0
6,DALIPUGA,8,2019,8.3074,124.255,17
6,DALIPUGA,8,2020,8.3074,124.255,2
6,DALIPUGA,8,2021,8.3074,124.255,2
6,DALIPUGA,8,2016,8.3074,124.255,0
6,DALIPUGA,8,2015,8.3074,124.255,0
6,DALIPUGA,8,2014,8.3074,124.255,0
6,DALIPUGA,9,2017,8.3074,124.255,0
6,DALIPUGA,9,2018,8.3074,124.255,0
6,DALIPUGA,9,2019,8.3074,124.255,11
6,DALIPUGA,9,2020,8.3074,124.255,0
6,DALIPUGA,9,2021,8.3074,124.255,1
6,DALIPUGA,9,2016,8.3074,124.255,0
6,DALIPUGA,9,2015,8.3074,124.255,0
6,DALIPUGA,9,2014,8.3074,124.255,0
6,DALIPUGA,10,2017,8.3074,124.255,0
6,DALIPUGA,10,2018,8.3074,124.255,1
6,DALIPUGA,10,2019,8.3074,124.255,4
6,DALIPUGA,10,2020,8.3074,124.255,1
6,DALIPUGA,10,2021,8.3074,124.255,1
6,DALIPUGA,10,2016,8.3074,124.255,0
6,DALIPUGA,10,2015,8.3074,124.255,0
6,DALIPUGA,10,2014,8.3074,124.255,0
6,DALIPUGA,11,2017,8.3074,124.255,0
6,DALIPUGA,11,2018,8.3074,124.255,3
6,DALIPUGA,11,2019,8.3074,124.255,1
6,DALIPUGA,11,2020,8.3074,124.255,1
6,DALIPUGA,11,2021,8.3074,124.255,6
6,DALIPUGA,11,2016,8.3074,124.255,0
6,DALIPUGA,11,2015,8.3074,124.255,0
6,DALIPUGA,11,2014,8.3074,124.255,0
6,DALIPUGA,12,2017,8.3074,124.255,0
6,DALIPUGA,12,2018,8.3074,124.255,5
6,DALIPUGA,12,2019,8.3074,124.255,1
6,DALIPUGA,12,2020,8.3074,124.255,3
6,DALIPUGA,12,2021,8.3074,124.255,2
6,DALIPUGA,12,2016,8.3074,124.255,0
6,DALIPUGA,12,2015,8.3074,124.255,0
6,DALIPUGA,12,2014,8.3074,124.255,0
7,DEL CARMEN,1,2017,8.2322,124.2578,0
7,DEL CARMEN,1,2018,8.2322,124.2578,0
7,DEL CARMEN,1,2019,8.2322,124.2578,9
7,DEL CARMEN,1,2020,8.2322,124.2578,1
7,DEL CARMEN,1,2021,8.2322,124.2578,1
7,DEL CARMEN,1,2016,8.2322,124.2578,0
7,DEL CARMEN,1,2015,8.2322,124.2578,0
7,DEL CARMEN,1,2014,8.2322,124.2578,0
7,DEL CARMEN,2,2017,8.2322,124.2578,0
7,DEL CARMEN,2,2018,8.2322,124.2578,0
7,DEL CARMEN,2,2019,8.2322,124.2578,2
7,DEL CARMEN,2,2020,8.2322,124.2578,2
7,DEL CARMEN,2,2021,8.2322,124.2578,0
7,DEL CARMEN,2,2016,8.2322,124.2578,0
7,DEL CARMEN,2,2015,8.2322,124.2578,0
7,DEL CARMEN,2,2014,8.2322,124.2578,0
7,DEL CARMEN,3,2017,8.2322,124.2578,0
7,DEL CARMEN,3,2018,8.2322,124.2578,0
7,DEL CARMEN,3,2019,8.2322,124.2578,7
7,DEL CARMEN,3,2020,8.2322,124.2578,2
7,DEL CARMEN,3,2021,8.2322,124.2578,1
7,DEL CARMEN,3,2016,8.2322,124.2578,0
7,DEL CARMEN,3,2015,8.2322,124.2578,0
7,DEL CARMEN,3,2014,8.2322,124.2578,0
7,DEL CARMEN,4,2017,8.2322,124.2578,0
7,DEL CARMEN,4,2018,8.2322,124.2578,0
7,DEL CARMEN,4,2019,8.2322,124.2578,7
7,DEL CARMEN,4,2020,8.2322,124.2578,0
7,DEL CARMEN,4,2021,8.2322,124.2578,0
7,DEL CARMEN,4,2016,8.2322,124.2578,0
7,DEL CARMEN,4,2015,8.2322,124.2578,0
7,DEL CARMEN,4,2014,8.2322,124.2578,0
7,DEL CARMEN,5,2017,8.2322,124.2578,0
7,DEL CARMEN,5,2018,8.2322,124.2578,0
7,DEL CARMEN,5,2019,8.2322,124.2578,1
7,DEL CARMEN,5,2020,8.2322,124.2578,0
7,DEL CARMEN,5,2021,8.2322,124.2578,1
7,DEL CARMEN,5,2016,8.2322,124.2578,0
7,DEL CARMEN,5,2015,8.2322,124.2578,0
7,DEL CARMEN,5,2014,8.2322,124.2578,0
7,DEL CARMEN,6,2017,8.2322,124.2578,0
7,DEL CARMEN,6,2018,8.2322,124.2578,0
7,DEL CARMEN,6,2019,8.2322,124.2578,5
7,DEL CARMEN,6,2020,8.2322,124.2578,0
7,DEL CARMEN,6,2021,8.2322,124.2578,2
7,DEL CARMEN,6,2016,8.2322,124.2578,0
7,DEL CARMEN,6,2015,8.2322,124.2578,0
7,DEL CARMEN,6,2014,8.2322,124.2578,0
7,DEL CARMEN,7,2017,8.2322,124.2578,0
7,DEL CARMEN,7,2018,8.2322,124.2578,0
7,DEL CARMEN,7,2019,8.2322,124.2578,17
7,DEL CARMEN,7,2020,8.2322,124.2578,0
7,DEL CARMEN,7,2021,8.2322,124.2578,1
7,DEL CARMEN,7,2016,8.2322,124.2578,1
7,DEL CARMEN,7,2015,8.2322,124.2578,0
7,DEL CARMEN,7,2014,8.2322,124.2578,0
7,DEL CARMEN,8,2017,8.2322,124.2578,0
7,DEL CARMEN,8,2018,8.2322,124.2578,0
7,DEL CARMEN,8,2019,8.2322,124.2578,11
7,DEL CARMEN,8,2020,8.2322,124.2578,0
7,DEL CARMEN,8,2021,8.2322,124.2578,1
7,DEL CARMEN,8,2016,8.2322,124.2578,0
7,DEL CARMEN,8,2015,8.2322,124.2578,0
7,DEL CARMEN,8,2014,8.2322,124.2578,0
7,DEL CARMEN,9,2017,8.2322,124.2578,1
7,DEL CARMEN,9,2018,8.2322,124.2578,0
7,DEL CARMEN,9,2019,8.2322,124.2578,0
7,DEL CARMEN,9,2020,8.2322,124.2578,0
7,DEL CARMEN,9,2021,8.2322,124.2578,0
7,DEL CARMEN,9,2016,8.2322,124.2578,0
7,DEL CARMEN,9,2015,8.2322,124.2578,0
7,DEL CARMEN,9,2014,8.2322,124.2578,0
7,DEL CARMEN,10,2017,8.2322,124.2578,0
7,DEL CARMEN,10,2018,8.2322,124.2578,0
7,DEL CARMEN,10,2019,8.2322,124.2578,6
7,DEL CARMEN,10,2020,8.2322,124.2578,0
7,DEL CARMEN,10,2021,8.2322,124.2578,1
7,DEL CARMEN,10,2016,8.2322,124.2578,0
7,DEL CARMEN,10,2015,8.2322,124.2578,0
7,DEL CARMEN,10,2014,8.2322,124.2578,0
7,DEL CARMEN,11,2017,8.2322,124.2578,0
7,DEL CARMEN,11,2018,8.2322,124.2578,2
7,DEL CARMEN,11,2019,8.2322,124.2578,4
7,DEL CARMEN,11,2020,8.2322,124.2578,0
7,DEL CARMEN,11,2021,8.2322,124.2578,3
7,DEL CARMEN,11,2016,8.2322,124.2578,0
7,DEL CARMEN,11,2015,8.2322,124.2578,0
7,DEL CARMEN,11,2014,8.2322,124.2578,0
7,DEL CARMEN,12,2017,8.2322,124.2578,0
7,DEL CARMEN,12,2018,8.2322,124.2578,5
7,DEL CARMEN,12,2019,8.2322,124.2578,1
7,DEL CARMEN,12,2020,8.2322,124.2578,0
7,DEL CARMEN,12,2021,8.2322,124.2578,2
7,DEL CARMEN,12,2016,8.2322,124.2578,0
7,DEL CARMEN,12,2015,8.2322,124.2578,0
7,DEL CARMEN,12,2014,8.2322,124.2578,0
8,DIGKILAAN,1,2017,8.2492,124.3178,0
8,DIGKILAAN,1,2018,8.2492,124.3178,0
8,DIGKILAAN,1,2019,8.2492,124.3178,1
8,DIGKILAAN,1,2020,8.2492,124.3178,0
8,DIGKILAAN,1,2021,8.2492,124.3178,1
8,DIGKILAAN,1,2016,8.2492,124.3178,0
8,DIGKILAAN,1,2015,8.2492,124.3178,0
8,DIGKILAAN,1,2014,8.2492,124.3178,0
8,DIGKILAAN,2,2017,8.2492,124.3178,0
8,DIGKILAAN,2,2018,8.2492,124.3178,0
8,DIGKILAAN,2,2019,8.2492,124.3178,0
8,DIGKILAAN,2,2020,8.2492,124.3178,0
8,DIGKILAAN,2,2021,8.2492,124.3178,0
8,DIGKILAAN,2,2016,8.2492,124.3178,0
8,DIGKILAAN,2,2015,8.2492,124.3178,0
8,DIGKILAAN,2,2014,8.2492,124.3178,0
8,DIGKILAAN,3,2017,8.2492,124.3178,0
8,DIGKILAAN,3,2018,8.2492,124.3178,0
8,DIGKILAAN,3,2019,8.2492,124.3178,0
8,DIGKILAAN,3,2020,8.2492,124.3178,0
8,DIGKILAAN,3,2021,8.2492,124.3178,0
8,DIGKILAAN,3,2016,8.2492,124.3178,0
8,DIGKILAAN,3,2015,8.2492,124.3178,0
8,DIGKILAAN,3,2014,8.2492,124.3178,0
8,DIGKILAAN,4,2017,8.2492,124.3178,0
8,DIGKILAAN,4,2018,8.2492,124.3178,0
8,DIGKILAAN,4,2019,8.2492,124.3178,1
8,DIGKILAAN,4,2020,8.2492,124.3178,1
8,DIGKILAAN,4,2021,8.2492,124.3178,0
8,DIGKILAAN,4,2016,8.2492,124.3178,0
8,DIGKILAAN,4,2015,8.2492,124.3178,0
8,DIGKILAAN,4,2014,8.2492,124.3178,0
8,DIGKILAAN,5,2017,8.2492,124.3178,0
8,DIGKILAAN,5,2018,8.2492,124.3178,0
8,DIGKILAAN,5,2019,8.2492,124.3178,0
8,DIGKILAAN,5,2020,8.2492,124.3178,0
8,DIGKILAAN,5,2021,8.2492,124.3178,0
8,DIGKILAAN,5,2016,8.2492,124.3178,0
8,DIGKILAAN,5,2015,8.2492,124.3178,0
8,DIGKILAAN,5,2014,8.2492,124.3178,0
8,DIGKILAAN,6,2017,8.2492,124.3178,0
8,DIGKILAAN,6,2018,8.2492,124.3178,0
8,DIGKILAAN,6,2019,8.2492,124.3178,0
8,DIGKILAAN,6,2020,8.2492,124.3178,0
8,DIGKILAAN,6,2021,8.2492,124.3178,0
8,DIGKILAAN,6,2016,8.2492,124.3178,0
8,DIGKILAAN,6,2015,8.2492,124.3178,0
8,DIGKILAAN,6,2014,8.2492,124.3178,0
8,DIGKILAAN,7,2017,8.2492,124.3178,0
8,DIGKILAAN,7,2018,8.2492,124.3178,0
8,DIGKILAAN,7,2019,8.2492,124.3178,0
8,DIGKILAAN,7,2020,8.2492,124.3178,3
8,DIGKILAAN,7,2021,8.2492,124.3178,0
8,DIGKILAAN,7,2016,8.2492,124.3178,0
8,DIGKILAAN,7,2015,8.2492,124.3178,0
8,DIGKILAAN,7,2014,8.2492,124.3178,0
8,DIGKILAAN,8,2017,8.2492,124.3178,0
8,DIGKILAAN,8,2018,8.2492,124.3178,0
8,DIGKILAAN,8,2019,8.2492,124.3178,1
8,DIGKILAAN,8,2020,8.2492,124.3178,6
8,DIGKILAAN,8,2021,8.2492,124.3178,0
8,DIGKILAAN,8,2016,8.2492,124.3178,0
8,DIGKILAAN,8,2015,8.2492,124.3178,0
8,DIGKILAAN,8,2014,8.2492,124.3178,0
8,DIGKILAAN,9,2017,8.2492,124.3178,0
8,DIGKILAAN,9,2018,8.2492,124.3178,0
8,DIGKILAAN,9,2019,8.2492,124.3178,0
8,DIGKILAAN,9,2020,8.2492,124.3178,2
8,DIGKILAAN,9,2021,8.2492,124.3178,0
8,DIGKILAAN,9,2016,8.2492,124.3178,0
8,DIGKILAAN,9,2015,8.2492,124.3178,0
8,DIGKILAAN,9,2014,8.2492,124.3178,0
8,DIGKILAAN,10,2017,8.2492,124.3178,0
8,DIGKILAAN,10,2018,8.2492,124.3178,0
8,DIGKILAAN,10,2019,8.2492,124.3178,1
8,DIGKILAAN,10,2020,8.2492,124.3178,1
8,DIGKILAAN,10,2021,8.2492,124.3178,0
8,DIGKILAAN,10,2016,8.2492,124.3178,0
8,DIGKILAAN,10,2015,8.2492,124.3178,0
8,DIGKILAAN,10,2014,8.2492,124.3178,0
8,DIGKILAAN,11,2017,8.2492,124.3178,0
8,DIGKILAAN,11,2018,8.2492,124.3178,0
8,DIGKILAAN,11,2019,8.2492,124.3178,1
8,DIGKILAAN,11,2020,8.2492,124.3178,2
8,DIGKILAAN,11,2021,8.2492,124.3178,0
8,DIGKILAAN,11,2016,8.2492,124.3178,0
8,DIGKILAAN,11,2015,8.2492,124.3178,0
8,DIGKILAAN,11,2014,8.2492,124.3178,0
8,DIGKILAAN,12,2017,8.2492,124.3178,0
8,DIGKILAAN,12,2018,8.2492,124.3178,1
8,DIGKILAAN,12,2019,8.2492,124.3178,3
8,DIGKILAAN,12,2020,8.2492,124.3178,0
8,DIGKILAAN,12,2021,8.2492,124.3178,0
8,DIGKILAAN,12,2016,8.2492,124.3178,0
8,DIGKILAAN,12,2015,8.2492,124.3178,0
8,DIGKILAAN,12,2014,8.2492,124.3178,0
9,DITUCALAN,1,2017,8.1751,124.1927,0
9,DITUCALAN,1,2018,8.1751,124.1927,0
9,DITUCALAN,1,2019,8.1751,124.1927,0
9,DITUCALAN,1,2020,8.1751,124.1927,3
9,DITUCALAN,1,2021,8.1751,124.1927,0
9,DITUCALAN,1,2016,8.1751,124.1927,0
9,DITUCALAN,1,2015,8.1751,124.1927,0
9,DITUCALAN,1,2014,8.1751,124.1927,0
9,DITUCALAN,2,2017,8.1751,124.1927,0
9,DITUCALAN,2,2018,8.1751,124.1927,0
9,DITUCALAN,2,2019,8.1751,124.1927,0
9,DITUCALAN,2,2020,8.1751,124.1927,1
9,DITUCALAN,2,2021,8.1751,124.1927,1
9,DITUCALAN,2,2016,8.1751,124.1927,0
9,DITUCALAN,2,2015,8.1751,124.1927,0
9,DITUCALAN,2,2014,8.1751,124.1927,0
9,DITUCALAN,3,2017,8.1751,124.1927,0
9,DITUCALAN,3,2018,8.1751,124.1927,0
9,DITUCALAN,3,2019,8.1751,124.1927,1
9,DITUCALAN,3,2020,8.1751,124.1927,1
9,DITUCALAN,3,2021,8.1751,124.1927,0
9,DITUCALAN,3,2016,8.1751,124.1927,0
9,DITUCALAN,3,2015,8.1751,124.1927,0
9,DITUCALAN,3,2014,8.1751,124.1927,0
9,DITUCALAN,4,2017,8.1751,124.1927,0
9,DITUCALAN,4,2018,8.1751,124.1927,0
9,DITUCALAN,4,2019,8.1751,124.1927,0
9,DITUCALAN,4,2020,8.1751,124.1927,0
9,DITUCALAN,4,2021,8.1751,124.1927,0
9,DITUCALAN,4,2016,8.1751,124.1927,0
9,DITUCALAN,4,2015,8.1751,124.1927,0
9,DITUCALAN,4,2014,8.1751,124.1927,0
9,DITUCALAN,5,2017,8.1751,124.1927,0
9,DITUCALAN,5,2018,8.1751,124.1927,0
9,DITUCALAN,5,2019,8.1751,124.1927,0
9,DITUCALAN,5,2020,8.1751,124.1927,0
9,DITUCALAN,5,2021,8.1751,124.1927,0
9,DITUCALAN,5,2016,8.1751,124.1927,0
9,DITUCALAN,5,2015,8.1751,124.1927,0
9,DITUCALAN,5,2014,8.1751,124.1927,0
9,DITUCALAN,6,2017,8.1751,124.1927,0
9,DITUCALAN,6,2018,8.1751,124.1927,0
9,DITUCALAN,6,2019,8.1751,124.1927,0
9,DITUCALAN,6,2020,8.1751,124.1927,0
9,DITUCALAN,6,2021,8.1751,124.1927,0
9,DITUCALAN,6,2016,8.1751,124.1927,0
9,DITUCALAN,6,2015,8.1751,124.1927,0
9,DITUCALAN,6,2014,8.1751,124.1927,0
9,DITUCALAN,7,2017,8.1751,124.1927,0
9,DITUCALAN,7,2018,8.1751,124.1927,0
9,DITUCALAN,7,2019,8.1751,124.1927,0
9,DITUCALAN,7,2020,8.1751,124.1927,0
9,DITUCALAN,7,2021,8.1751,124.1927,0
9,DITUCALAN,7,2016,8.1751,124.1927,0
9,DITUCALAN,7,2015,8.1751,124.1927,0
9,DITUCALAN,7,2014,8.1751,124.1927,0
9,DITUCALAN,8,2017,8.1751,124.1927,0
9,DITUCALAN,8,2018,8.1751,124.1927,0
9,DITUCALAN,8,2019,8.1751,124.1927,1
9,DITUCALAN,8,2020,8.1751,124.1927,0
9,DITUCALAN,8,2021,8.1751,124.1927,0
9,DITUCALAN,8,2016,8.1751,124.1927,0
9,DITUCALAN,8,2015,8.1751,124.1927,0
9,DITUCALAN,8,2014,8.1751,124.1927,0
9,DITUCALAN,9,2017,8.1751,124.1927,0
9,DITUCALAN,9,2018,8.1751,124.1927,1
9,DITUCALAN,9,2019,8.1751,124.1927,1
9,DITUCALAN,9,2020,8.1751,124.1927,0
9,DITUCALAN,9,2021,8.1751,124.1927,0
9,DITUCALAN,9,2016,8.1751,124.1927,0
9,DITUCALAN,9,2015,8.1751,124.1927,0
9,DITUCALAN,9,2014,8.1751,124.1927,0
9,DITUCALAN,10,2017,8.1751,124.1927,0
9,DITUCALAN,10,2018,8.1751,124.1927,0
9,DITUCALAN,10,2019,8.1751,124.1927,1
9,DITUCALAN,10,2020,8.1751,124.1927,0
9,DITUCALAN,10,2021,8.1751,124.1927,0
9,DITUCALAN,10,2016,8.1751,124.1927,0
9,DITUCALAN,10,2015,8.1751,124.1927,0
9,DITUCALAN,10,2014,8.1751,124.1927,0
9,DITUCALAN,11,2017,8.1751,124.1927,0
9,DITUCALAN,11,2018,8.1751,124.1927,1
9,DITUCALAN,11,2019,8.1751,124.1927,1
9,DITUCALAN,11,2020,8.1751,124.1927,0
9,DITUCALAN,11,2021,8.1751,124.1927,0
9,DITUCALAN,11,2016,8.1751,124.1927,0
9,DITUCALAN,11,2015,8.1751,124.1927,0
9,DITUCALAN,11,2014,8.1751,124.1927,0
9,DITUCALAN,12,2017,8.1751,124.1927,0
9,DITUCALAN,12,2018,8.1751,124.1927,2
9,DITUCALAN,12,2019,8.1751,124.1927,0
9,DITUCALAN,12,2020,8.1751,124.1927,1
9,DITUCALAN,12,2021,8.1751,124.1927,0
9,DITUCALAN,12,2016,8.1751,124.1927,0
9,DITUCALAN,12,2015,8.1751,124.1927,0
9,DITUCALAN,12,2014,8.1751,124.1927,0
10,DULAG,1,2017,8.204,124.3694,0
10,DULAG,1,2018,8.204,124.3694,0
10,DULAG,1,2019,8.204,124.3694,0
10,DULAG,1,2020,8.204,124.3694,1
10,DULAG,1,2021,8.204,124.3694,0
10,DULAG,1,2016,8.204,124.3694,0
10,DULAG,1,2015,8.204,124.3694,0
10,DULAG,1,2014,8.204,124.3694,0
10,DULAG,2,2017,8.204,124.3694,0
10,DULAG,2,2018,8.204,124.3694,0
10,DULAG,2,2019,8.204,124.3694,0
10,DULAG,2,2020,8.204,124.3694,0
10,DULAG,2,2021,8.204,124.3694,0
10,DULAG,2,2016,8.204,124.3694,0
10,DULAG,2,2015,8.204,124.3694,0
10,DULAG,2,2014,8.204,124.3694,0
10,DULAG,3,2017,8.204,124.3694,0
10,DULAG,3,2018,8.204,124.3694,0
10,DULAG,3,2019,8.204,124.3694,0
10,DULAG,3,2020,8.204,124.3694,0
10,DULAG,3,2021,8.204,124.3694,0
10,DULAG,3,2016,8.204,124.3694,0
10,DULAG,3,2015,8.204,124.3694,0
10,DULAG,3,2014,8.204,124.3694,0
10,DULAG,4,2017,8.204,124.3694,0
10,DULAG,4,2018,8.204,124.3694,0
10,DULAG,4,2019,8.204,124.3694,0
10,DULAG,4,2020,8.204,124.3694,0
10,DULAG,4,2021,8.204,124.3694,0
10,DULAG,4,2016,8.204,124.3694,0
10,DULAG,4,2015,8.204,124.3694,0
10,DULAG,4,2014,8.204,124.3694,0
10,DULAG,5,2017,8.204,124.3694,0
10,DULAG,5,2018,8.204,124.3694,0
10,DULAG,5,2019,8.204,124.3694,0
10,DULAG,5,2020,8.204,124.3694,0
10,DULAG,5,2021,8.204,124.3694,0
10,DULAG,5,2016,8.204,124.3694,0
10,DULAG,5,2015,8.204,124.3694,0
10,DULAG,5,2014,8.204,124.3694,0
10,DULAG,6,2017,8.204,124.3694,0
10,DULAG,6,2018,8.204,124.3694,0
10,DULAG,6,2019,8.204,124.3694,1
10,DULAG,6,2020,8.204,124.3694,0
10,DULAG,6,2021,8.204,124.3694,0
10,DULAG,6,2016,8.204,124.3694,0
10,DULAG,6,2015,8.204,124.3694,0
10,DULAG,6,2014,8.204,124.3694,0
10,DULAG,7,2017,8.204,124.3694,0
10,DULAG,7,2018,8.204,124.3694,0
10,DULAG,7,2019,8.204,124.3694,0
10,DULAG,7,2020,8.204,124.3694,0
10,DULAG,7,2021,8.204,124.3694,0
10,DULAG,7,2016,8.204,124.3694,0
10,DULAG,7,2015,8.204,124.3694,0
10,DULAG,7,2014,8.204,124.3694,0
10,DULAG,8,2017,8.204,124.3694,0
10,DULAG,8,2018,8.204,124.3694,0
10,DULAG,8,2019,8.204,124.3694,1
10,DULAG,8,2020,8.204,124.3694,0
10,DULAG,8,2021,8.204,124.3694,0
10,DULAG,8,2016,8.204,124.3694,0
10,DULAG,8,2015,8.204,124.3694,0
10,DULAG,8,2014,8.204,124.3694,0
10,DULAG,9,2017,8.204,124.3694,0
10,DULAG,9,2018,8.204,124.3694,0
10,DULAG,9,2019,8.204,124.3694,0
10,DULAG,9,2020,8.204,124.3694,0
10,DULAG,9,2021,8.204,124.3694,0
10,DULAG,9,2016,8.204,124.3694,0
10,DULAG,9,2015,8.204,124.3694,0
10,DULAG,9,2014,8.204,124.3694,0
10,DULAG,10,2017,8.204,124.3694,0
10,DULAG,10,2018,8.204,124.3694,0
10,DULAG,10,2019,8.204,124.3694,0
10,DULAG,10,2020,8.204,124.3694,0
10,DULAG,10,2021,8.204,124.3694,0
10,DULAG,10,2016,8.204,124.3694,0
10,DULAG,10,2015,8.204,124.3694,0
10,DULAG,10,2014,8.204,124.3694,0
10,DULAG,11,2017,8.204,124.3694,0
10,DULAG,11,2018,8.204,124.3694,0
10,DULAG,11,2019,8.204,124.3694,0
10,DULAG,11,2020,8.204,124.3694,0
10,DULAG,11,2021,8.204,124.3694,1
10,DULAG,11,2016,8.204,124.3694,0
10,DULAG,11,2015,8.204,124.3694,0
10,DULAG,11,2014,8.204,124.3694,0
10,DULAG,12,2017,8.204,124.3694,0
10,DULAG,12,2018,8.204,124.3694,0
10,DULAG,12,2019,8.204,124.3694,0
10,DULAG,12,2020,8.204,124.3694,0
10,DULAG,12,2021,8.204,124.3694,0
10,DULAG,12,2016,8.204,124.3694,0
10,DULAG,12,2015,8.204,124.3694,0
10,DULAG,12,2014,8.204,124.3694,0
11,HINAPLANON,1,2017,8.2467,124.2592,0
11,HINAPLANON,1,2018,8.2467,124.2592,2
11,HINAPLANON,1,2019,8.2467,124.2592,8
11,HINAPLANON,1,2020,8.2467,124.2592,9
11,HINAPLANON,1,2021,8.2467,124.2592,3
11,HINAPLANON,1,2016,8.2467,124.2592,0
11,HINAPLANON,1,2015,8.2467,124.2592,0
11,HINAPLANON,1,2014,8.2467,124.2592,0
11,HINAPLANON,2,2017,8.2467,124.2592,0
11,HINAPLANON,2,2018,8.2467,124.2592,1
