Barangay_No,Barangay,x,y,Year,Month,Dengue Cases,Temperature,Humidity,Rainfall,Predicted Cases (Hybrid)
9,DITUCALAN,8.1751,124.1927,2016,9,4,27.2,82.4,6.2,
10,DULAG,8.204,124.3694,2016,9,0,27.2,82.4,6.2,
11,HINAPLANON,8.2467,124.2592,2016,9,15,27.2,82.4,6.2,
12,HINDANG,8.3177,124.3457,2016,9,0,27.2,82.4,6.2,
13,KABACSANAN,8.2815,124.3088,2016,9,0,27.2,82.4,6.2,
14,KALILANGAN,8.1747,124.3863,2016,9,0,27.2,82.4,6.2,
15,KIWALAN,8.2801,124.2668,2016,9,5,27.2,82.4,6.2,
16,LANIPAO,8.2266,124.3412,2016,9,0,27.2,82.4,6.2,
17,LUINAB,8.2472,124.2681,2016,9,7,27.2,82.4,6.2,
18,MAHAYAHAY,8.2219,124.2406,2016,9,3,27.2,82.4,6.2,
19,MAINIT,8.2976,124.3876,2016,9,0,27.2,82.4,6.2,
20,MANDULOG,8.2442,124.3057,2016,9,2,27.2,82.4,6.2,
21,MARIA CRISTINA,8.1989,124.1936,2016,9,5,27.2,82.4,6.2,
22,PALAO,8.2286,124.2532,2016,9,15,27.2,82.4,6.2,
23,PANOROGANAN,8.1743,124.425,2016,9,1,27.2,82.4,6.2,
24,POBLACION,8.2285,124.2344,2016,9,3,27.2,82.4,6.2,
25,PUGA-AN,8.2285,124.2742,2016,9,7,27.2,82.4,6.2,
26,ROGONGON,8.2395,124.4115,2016,9,1,27.2,82.4,6.2,
27,SAN MIGUEL,8.2387,124.2479,2016,9,3,27.2,82.4,6.2,
28,SAN ROQUE,8.2578,124.2619,2016,9,2,27.2,82.4,6.2,
29,SANTA ELENA,8.1948,124.2273,2016,9,6,27.2,82.4,6.2,
30,SANTA FILOMENA,8.2681,124.2593,2016,9,3,27.2,82.4,6.2,
31,SANTIAGO,8.2511,124.2444,2016,9,2,27.2,82.4,6.2,
32,SANTO ROSARIO,8.2436,124.2525,2016,9,2,27.2,82.4,6.2,
33,SARAY-TIBANGA,8.2436,124.2525,2016,9,4,27.2,82.4,6.2,
34,SUAREZ,8.1914,124.2173,2016,9,10,27.2,82.4,6.2,
35,TAMBACAN,8.2236,124.2347,2016,9,6,27.2,82.4,6.2,
36,TIBANGA,8.2402,124.241,2016,9,4,27.2,82.4,6.2,
37,TIPANOY,8.1902,124.2634,2016,9,4,27.2,82.4,6.2,
38,TOMINOBO PROPER,8.2104,124.2221,2016,9,3,27.2,82.4,6.2,
39,TOMINOBO UPPER,8.1688,124.2251,2016,9,0,27.2,82.4,6.2,
40,TUBOD,8.2117,124.241,2016,9,23,27.2,82.4,6.2,
41,UBALDO LAYA,8.224,124.2449,2016,9,3,27.2,82.4,6.2,
42,UPPER HINAPLANON,8.2559,124.2689,2016,9,0,27.2,82.4,6.2,
43,VILLA VERDE,8.2331,124.2437,2016,9,2,27.2,82.4,6.2,
0,ABUNO,8.1846,124.2571,2016,10,1,27.1,84.6,8.9,
1,ACMAC,8.274,124.2649,2016,10,2,27.1,84.6,8.9,
2,BAGONG SILANG,8.2418,124.252,2016,10,1,27.1,84.6,8.9,
3,BONBONON,8.2667,124.2902,2016,10,0,27.1,84.6,8.9,
4,BUNAWAN,8.3023,124.3028,2016,10,0,27.1,84.6,8.9,
5,BURU-UN,8.1872,124.1688,2016,10,15,27.1,84.6,8.9,
6,DALIPUGA,8.3074,124.255,2016,10,8,27.1,84.6,8.9,
7,DEL CARMEN,8.2322,124.2578,2016,10,1,27.1,84.6,8.9,
8,DIGKILAAN,8.2492,124.3178,2016,10,0,27.1,84.6,8.9,
9,DITUCALAN,8.1751,124.1927,2016,10,1,27.1,84.6,8.9,
10,DULAG,8.204,124.3694,2016,10,0,27.1,84.6,8.9,
11,HINAPLANON,8.2467,124.2592,2016,10,8,27.1,84.6,8.9,
12,HINDANG,8.3177,124.3457,2016,10,0,27.1,84.6,8.9,
13,KABACSANAN,8.2815,124.3088,2016,10,0,27.1,84.6,8.9,
14,KALILANGAN,8.1747,124.3863,2016,10,0,27.1,84.6,8.9,
15,KIWALAN,8.2801,124.2668,2016,10,1,27.1,84.6,8.9,
16,LANIPAO,8.2266,124.3412,2016,10,0,27.1,84.6,8.9,
17,LUINAB,8.2472,124.2681,2016,10,4,27.1,84.6,8.9,
18,MAHAYAHAY,8.2219,124.2406,2016,10,5,27.1,84.6,8.9,
19,MAINIT,8.2976,124.3876,2016,10,1,27.1,84.6,8.9,
20,MANDULOG,8.2442,124.3057,2016,10,1,27.1,84.6,8.9,
