Barangay_No,Barangay,x,y,Year,Month,Dengue Cases
3,BONBONON,8.2667,124.2902,2015,3,0
4,BUNAWAN,8.3023,124.3028,2015,3,0
5,BURU-UN,8.1872,124.1688,2015,3,1
6,DALIPUGA,8.3074,124.255,2015,3,1
7,DEL CARMEN,8.2322,124.2578,2015,3,1
8,DIGKILAAN,8.2492,124.3178,2015,3,0
9,DITUCALAN,8.1751,124.1927,2015,3,0
10,HINAPLANON,8.2467,124.2592,2015,3,3
11,HINDANG,8.3177,124.3457,2015,3,0
12,KABACSANAN,8.2815,124.3088,2015,3,0
13,KIWALAN,8.2801,124.2668,2015,3,0
14,LANIPAO,8.2266,124.3412,2015,3,0
15,LUINAB,8.2472,124.2681,2015,3,2
16,MAHAYAHAY,8.2219,124.2406,2015,3,0
17,MAINIT,8.2976,124.3876,2015,3,0
18,MANDULOG,8.2442,124.3057,2015,3,0
19,MARIA CRISTINA,8.1989,124.1936,2015,3,1
20,PALAO,8.2286,124.2532,2015,3,2
21,PANOROGANAN,8.1743,124.425,2015,3,0
22,POBLACION,8.2292,124.2344,2015,3,4
23,PUGA-AN,8.2122,124.2742,2015,3,0
24,ROGONGON,8.2395,124.4115,2015,3,0
25,SAN MIGUEL,8.2387,124.2479,2015,3,0
26,SAN ROQUE,8.2578,124.2619,2015,3,2
27,SANTA ELENA,8.1948,124.2273,2015,3,0
28,SANTA FILOMENA,8.2681,124.2593,2015,3,2
29,SANTIAGO,8.2511,124.2444,2015,3,4
30,SANTO ROSARIO,8.2436,124.2525,2015,3,0
31,SARAY-TIBANGA,8.2349,124.2371,2015,3,0
32,SUAREZ,8.1914,124.2173,2015,3,0
33,TAMBACAN,8.2236,124.2347,2015,3,3
34,TIBANGA,8.2402,124.2415,2015,3,0
35,TIPANOY,8.1902,124.2634,2015,3,2
36,TOMINOBO PROPER,8.2104,124.2221,2015,3,0
37,TOMINOBO UPPER,8.1688,124.2251,2015,3,0
38,TUBOD,8.2117,124.2394,2015,3,6
39,UBALDO LAYA,8.224,124.2449,2015,3,2
40,UPPER HINAPLANON,8.2559,124.2689,2015,3,0
41,VILLA VERDE,8.2331,124.2437,2015,3,2
0,ABUNO,8.1846,124.2571,2015,4,0
1,ACMAC,8.274,124.2649,2015,4,0
2,BAGONG SILANG,8.2418,124.252,2015,4,1
3,BONBONON,8.2667,124.2902,2015,4,0
4,BUNAWAN,8.3023,124.3028,2015,4,1
5,BURU-UN,8.1872,124.1688,2015,4,0
6,DALIPUGA,8.3074,124.255,2015,4,2
7,DEL CARMEN,8.2322,124.2578,2015,4,0
8,DIGKILAAN,8.2492,124.3178,2015,4,0
9,DITUCALAN,8.1751,124.1927,2015,4,0
10,HINAPLANON,8.2467,124.2592,2015,4,0
11,HINDANG,8.3177,124.3457,2015,4,0
12,KABACSANAN,8.2815,124.3088,2015,4,0
13,KIWALAN,8.2801,124.2668,2015,4,0
14,LANIPAO,8.2266,124.3412,2015,4,0
15,LUINAB,8.2472,124.2681,2015,4,0
16,MAHAYAHAY,8.2219,124.2406,2015,4,2
17,MAINIT,8.2976,124.3876,2015,4,0
18,MANDULOG,8.2442,124.3057,2015,4,0
19,MARIA CRISTINA,8.1989,124.1936,2015,4,0
20,PALAO,8.2286,124.2532,2015,4,0
21,PANOROGANAN,8.1743,124.425,2015,4,0
22,POBLACION,8.2292,124.2344,2015,4,2
23,PUGA-AN,8.2122,124.2742,2015,4,0
24,ROGONGON,8.2395,124.4115,2015,4,0
25,SAN MIGUEL,8.2387,124.2479,2015,4,0
26,SAN ROQUE,8.2578,124.2619,2015,4,0
27,SANTA ELENA,8.1948,124.2273,2015,4,0
28,SANTA FILOMENA,8.2681,124.2593,2015,4,0
29,SANTIAGO,8.2511,124.2444,2015,4,0
30,SANTO ROSARIO,8.2436,124.2525,2015,4,0
31,SARAY-TIBANGA,8.2349,124.2371,2015,4,0
32,SUAREZ,8.1914,124.2173,2015,4,2
33,TAMBACAN,8.2236,124.2347,2015,4,0
34,TIBANGA,8.2402,124.2415,2015,4,0
35,TIPANOY,8.1902,124.2634,2015,4,0
36,TOMINOBO PROPER,8.2104,124.2221,2015,4,0
37,TOMINOBO UPPER,8.1688,124.2251,2015,4,0
38,TUBOD,8.2117,124.2394,2015,4,2
39,UBALDO LAYA,8.224,124.2449,2015,4,0
40,UPPER HINAPLANON,8.2559,124.2689,2015,4,0
41,VILLA VERDE,8.2331,124.2437,2015,4,4
0,ABUNO,8.1846,124.2571,2015,5,0
1,ACMAC,8.274,124.2649,2015,5,0
2,BAGONG SILANG,8.2418,124.252,2015,5,4
3,BONBONON,8.2667,124.2902,2015,5,0
4,BUNAWAN,8.3023,124.3028,2015,5,0
5,BURU-UN,8.1872,124.1688,2015,5,4
6,DALIPUGA,8.3074,124.255,2015,5,0
7,DEL CARMEN,8.2322,124.2578,2015,5,1
8,DIGKILAAN,8.2492,124.3178,2015,5,0
9,DITUCALAN,8.1751,124.1927,2015,5,0
10,HINAPLANON,8.2467,124.2592,2015,5,10
11,HINDANG,8.3177,124.3457,2015,5,0
12,KABACSANAN,8.2815,124.3088,2015,5,0
13,KIWALAN,8.2801,124.2668,2015,5,2
14,LANIPAO,8.2266,124.3412,2015,5,0
15,LUINAB,8.2472,124.2681,2015,5,2
16,MAHAYAHAY,8.2219,124.2406,2015,5,0
17,MAINIT,8.2976,124.3876,2015,5,0
18,MANDULOG,8.2442,124.3057,2015,5,0
19,MARIA CRISTINA,8.1989,124.1936,2015,5,3
20,PALAO,8.2286,124.2532,2015,5,2
21,PANOROGANAN,8.1743,124.425,2015,5,0
22,POBLACION,8.2292,124.2344,2015,5,5
23,PUGA-AN,8.2122,124.2742,2015,5,1
24,ROGONGON,8.2395,124.4115,2015,5,0
25,SAN MIGUEL,8.2387,124.2479,2015,5,0
26,SAN ROQUE,8.2578,124.2619,2015,5,0
27,SANTA ELENA,8.1948,124.2273,2015,5,1
28,SANTA FILOMENA,8.2681,124.2593,2015,5,0
29,SANTIAGO,8.2511,124.2444,2015,5,0
30,SANTO ROSARIO,8.2436,124.2525,2015,5,0
31,SARAY-TIBANGA,8.2349,124.2371,2015,5,0
32,SUAREZ,8.1914,124.2173,2015,5,2
33,TAMBACAN,8.2236,124.2347,2015,5,2
34,TIBANGA,8.2402,124.2415,2015,5,0
35,TIPANOY,8.1902,124.2634,2015,5,0
36,TOMINOBO PROPER,8.2104,124.2221,2015,5,0
37,TOMINOBO UPPER,8.1688,124.2251,2015,5,0
38,TUBOD,8.2117,124.2394,2015,5,2
39,UBALDO LAYA,8.224,124.2449,2015,5,0
40,UPPER HINAPLANON,8.2559,124.2689,2015,5,0
41,VILLA VERDE,8.2331,124.2437,2015,5,0
0,ABUNO,8.1846,124.2571,2015,6,0
1,ACMAC,8.274,124.2649,2015,6,0
2,BAGONG SILANG,8.2418,124.252,2015,6,0
3,BONBONON,8.2667,124.2902,2015,6,0
4,BUNAWAN,8.3023,124.3028,2015,6,0
5,BURU-UN,8.1872,124.1688,2015,6,0
6,DALIPUGA,8.3074,124.255,2015,6,1
7,DEL CARMEN,8.2322,124.2578,2015,6,1
8,DIGKILAAN,8.2492,124.3178,2015,6,0
9,DITUCALAN,8.1751,124.1927,2015,6,0
10,HINAPLANON,8.2467,124.2592,2015,6,0
11,HINDANG,8.3177,124.3457,2015,6,0
12,KABACSANAN,8.2815,124.3088,2015,6,0
13,KIWALAN,8.2801,124.2668,2015,6,1
14,LANIPAO,8.2266,124.3412,2015,6,0
15,LUINAB,8.2472,124.2681,2015,6,4
16,MAHAYAHAY,8.2219,124.2406,2015,6,0
17,MAINIT,8.2976,124.3876,2015,6,0
18,MANDULOG,8.2442,124.3057,2015,6,0
19,MARIA CRISTINA,8.1989,124.1936,2015,6,1
20,PALAO,8.2286,124.2532,2015,6,0
21,PANOROGANAN,8.1743,124.425,2015,6,0
22,POBLACION,8.2292,124.2344,2015,6,1
23,PUGA-AN,8.2122,124.2742,2015,6,0
24,ROGONGON,8.2395,124.4115,2015,6,0
25,SAN MIGUEL,8.2387,124.2479,2015,6,0
26,SAN ROQUE,8.2578,124.2619,2015,6,0
27,SANTA ELENA,8.1948,124.2273,2015,6,3
28,SANTA FILOMENA,8.2681,124.2593,2015,6,0
29,SANTIAGO,8.2511,124.2444,2015,6,0
30,SANTO ROSARIO,8.2436,124.2525,2015,6,0
31,SARAY-TIBANGA,8.2349,124.2371,2015,6,0
32,SUAREZ,8.1914,124.2173,2015,6,4
33,TAMBACAN,8.2236,124.2347,2015,6,0
34,TIBANGA,8.2402,124.2415,2015,6,0
35,TIPANOY,8.1902,124.2634,2015,6,0
36,TOMINOBO PROPER,8.2104,124.2221,2015,6,0
37,TOMINOBO UPPER,8.1688,124.2251,2015,6,0
38,TUBOD,8.2117,124.2394,2015,6,0
39,UBALDO LAYA,8.224,124.2449,2015,6,0
40,UPPER HINAPLANON,8.2559,124.2689,2015,6,0
41,VILLA VERDE,8.2331,124.2437,2015,6,0
0,ABUNO,8.1846,124.2571,2015,7,0
1,ACMAC,8.274,124.2649,2015,7,0
2,BAGONG SILANG,8.2418,124.252,2015,7,2
3,BONBONON,8.2667,124.2902,2015,7,0
4,BUNAWAN,8.3023,124.3028,2015,7,0
5,BURU-UN,8.1872,124.1688,2015,7,0
6,DALIPUGA,8.3074,124.255,2015,7,2
7,DEL CARMEN,8.2322,124.2578,2015,7,0
8,DIGKILAAN,8.2492,124.3178,2015,7,0
9,DITUCALAN,8.1751,124.1927,2015,7,0
10,HINAPLANON,8.2467,124.2592,2015,7,0
11,HINDANG,8.3177,124.3457,2015,7,0
12,KABACSANAN,8.2815,124.3088,2015,7,0
13,KIWALAN,8.2801,124.2668,2015,7,2
14,LANIPAO,8.2266,124.3412,2015,7,0
15,LUINAB,8.2472,124.2681,2015,7,0
16,MAHAYAHAY,8.2219,124.2406,2015,7,1
17,MAINIT,8.2976,124.3876,2015,7,0
18,MANDULOG,8.2442,124.3057,2015,7,0
19,MARIA CRISTINA,8.1989,124.1936,2015,7,1
20,PALAO,8.2286,124.2532,2015,7,5
21,PANOROGANAN,8.1743,124.425,2015,7,0
22,POBLACION,8.2292,124.2344,2015,7,0
23,PUGA-AN,8.2122,124.2742,2015,7,0
24,ROGONGON,8.2395,124.4115,2015,7,0
25,SAN MIGUEL,8.2387,124.2479,2015,7,2
26,SAN ROQUE,8.2578,124.2619,2015,7,0
27,SANTA ELENA,8.1948,124.2273,2015,7,0
28,SANTA FILOMENA,8.2681,124.2593,2015,7,0
29,SANTIAGO,8.2511,124.2444,2015,7,0
30,SANTO ROSARIO,8.2436,124.2525,2015,7,2
31,SARAY-TIBANGA,8.2349,124.2371,2015,7,0
32,SUAREZ,8.1914,124.2173,2015,7,2
33,TAMBACAN,8.2236,124.2347,2015,7,0
34,TIBANGA,8.2402,124.2415,2015,7,0
35,TIPANOY,8.1902,124.2634,2015,7,2
36,TOMINOBO PROPER,8.2104,124.2221,2015,7,0
37,TOMINOBO UPPER,8.1688,124.2251,2015,7,1
38,TUBOD,8.2117,124.2394,2015,7,6
39,UBALDO LAYA,8.224,124.2449,2015,7,0
40,UPPER HINAPLANON,8.2559,124.2689,2015,7,2
41,VILLA VERDE,8.2331,124.2437,2015,7,0
0,ABUNO,8.1846,124.2571,2015,8,0
1,ACMAC,8.274,124.2649,2015,8,0
2,BAGONG SILANG,8.2418,124.252,2015,8,8
3,BONBONON,8.2667,124.2902,2015,8,0
4,BUNAWAN,8.3023,124.3028,2015,8,0
5,BURU-UN,8.1872,124.1688,2015,8,5
6,DALIPUGA,8.3074,124.255,2015,8,6
7,DEL CARMEN,8.2322,124.2578,2015,8,1
8,DIGKILAAN,8.2492,124.3178,2015,8,0
9,DITUCALAN,8.1751,124.1927,2015,8,0
10,HINAPLANON,8.2467,124.2592,2015,8,0
11,HINDANG,8.3177,124.3457,2015,8,0
12,KABACSANAN,8.2815,124.3088,2015,8,0
13,KIWALAN,8.2801,124.2668,2015,8,0
14,LANIPAO,8.2266,124.3412,2015,8,0
15,LUINAB,8.2472,124.2681,2015,8,2
16,MAHAYAHAY,8.2219,124.2406,2015,8,0
17,MAINIT,8.2976,124.3876,2015,8,0
18,MANDULOG,8.2442,124.3057,2015,8,0
19,MARIA CRISTINA,8.1989,124.1936,2015,8,0
20,PALAO,8.2286,124.2532,2015,8,0
21,PANOROGANAN,8.1743,124.425,2015,8,0
22,POBLACION,8.2292,124.2344,2015,8,0
23,PUGA-AN,8.2122,124.2742,2015,8,0
24,ROGONGON,8.2395,124.4115,2015,8,0
25,SAN MIGUEL,8.2387,124.2479,2015,8,11
26,SAN ROQUE,8.2578,124.2619,2015,8,0
27,SANTA ELENA,8.1948,124.2273,2015,8,1
28,SANTA FILOMENA,8.2681,124.2593,2015,8,0
29,SANTIAGO,8.2511,124.2444,2015,8,2
30,SANTO ROSARIO,8.2436,124.2525,2015,8,0
31,SARAY-TIBANGA,8.2349,124.2371,2015,8,1
32,SUAREZ,8.1914,124.2173,2015,8,3
33,TAMBACAN,8.2236,124.2347,2015,8,1
34,TIBANGA,8.2402,124.2415,2015,8,10
35,TIPANOY,8.1902,124.2634,2015,8,4
36,TOMINOBO PROPER,8.2104,124.2221,2015,8,0
37,TOMINOBO UPPER,8.1688,124.2251,2015,8,0
38,TUBOD,8.2117,124.2394,2015,8,15
39,UBALDO LAYA,8.224,124.2449,2015,8,1
40,UPPER HINAPLANON,8.2559,124.2689,2015,8,0
41,VILLA VERDE,8.2331,124.2437,2015,8,2
0,ABUNO,8.1846,124.2571,2015,9,1
1,ACMAC,8.274,124.2649,2015,9,0
2,BAGONG SILANG,8.2418,124.252,2015,9,1
3,BONBONON,8.2667,124.2902,2015,9,0
4,BUNAWAN,8.3023,124.3028,2015,9,0
5,BURU-UN,8.1872,124.1688,2015,9,11
6,DALIPUGA,8.3074,124.255,2015,9,6
7,DEL CARMEN,8.2322,124.2578,2015,9,1
8,DIGKILAAN,8.2492,124.3178,2015,9,0
9,DITUCALAN,8.1751,124.1927,2015,9,0
10,HINAPLANON,8.2467,124.2592,2015,9,4
11,HINDANG,8.3177,124.3457,2015,9,0
12,KABACSANAN,8.2815,124.3088,2015,9,0
13,KIWALAN,8.2801,124.2668,2015,9,0
14,LANIPAO,8.2266,124.3412,2015,9,0
15,LUINAB,8.2472,124.2681,2015,9,2
16,MAHAYAHAY,8.2219,124.2406,2015,9,6
17,MAINIT,8.2976,124.3876,2015,9,0
18,MANDULOG,8.2442,124.3057,2015,9,0
19,MARIA CRISTINA,8.1989,124.1936,2015,9,6
20,PALAO,8.2286,124.2532,2015,9,10
21,PANOROGANAN,8.1743,124.425,2015,9,0
22,POBLACION,8.2292,124.2344,2015,9,0
23,PUGA-AN,8.2122,124.2742,2015,9,0
24,ROGONGON,8.2395,124.4115,2015,9,0
25,SAN MIGUEL,8.2387,124.2479,2015,9,7
26,SAN ROQUE,8.2578,124.2619,2015,9,2
27,SANTA ELENA,8.1948,124.2273,2015,9,4
28,SANTA FILOMENA,8.2681,124.2593,2015,9,1
29,SANTIAGO,8.2511,124.2444,2015,9,0
30,SANTO ROSARIO,8.2436,124.2525,2015,9,2
31,SARAY-TIBANGA,8.2349,124.2371,2015,9,0
32,SUAREZ,8.1914,124.2173,2015,9,2
33,TAMBACAN,8.2236,124.2347,2015,9,0
34,TIBANGA,8.2402,124.2415,2015,9,1
35,TIPANOY,8.1902,124.2634,2015,9,0
36,TOMINOBO PROPER,8.2104,124.2221,2015,9,0
37,TOMINOBO UPPER,8.1688,124.2251,2015,9,0
38,TUBOD,8.2117,124.2394,2015,9,18
39,UBALDO LAYA,8.224,124.2449,2015,9,0
40,UPPER HINAPLANON,8.2559,124.2689,2015,9,2
41,VILLA VERDE,8.2331,124.2437,2015,9,1
0,ABUNO,8.1846,124.2571,2015,10,1
1,ACMAC,8.274,124.2649,2015,10,0
2,BAGONG SILANG,8.2418,124.252,2015,10,0
3,BONBONON,8.2667,124.2902,2015,10,0
4,BUNAWAN,8.3023,124.3028,2015,10,0
5,BURU-UN,8.1872,124.1688,2015,10,7
6,DALIPUGA,8.3074,124.255,2015,10,6
7,DEL CARMEN,8.2322,124.2578,2015,10,1
8,DIGKILAAN,8.2492,124.3178,2015,10,2
9,DITUCALAN,8.1751,124.1927,2015,10,0
10,HINAPLANON,8.2467,124.2592,2015,10,3
11,HINDANG,8.3177,124.3457,2015,10,0
12,KABACSANAN,8.2815,124.3088,2015,10,0
13,KIWALAN,8.2801,124.2668,2015,10,0
14,LANIPAO,8.2266,124.3412,2015,10,0
15,LUINAB,8.2472,124.2681,2015,10,4
16,MAHAYAHAY,8.2219,124.2406,2015,10,8
17,MAINIT,8.2976,124.3876,2015,10,0
18,MANDULOG,8.2442,124.3057,2015,10,1
19,MARIA CRISTINA,8.1989,124.1936,2015,10,6
20,PALAO,8.2286,124.2532,2015,10,5
21,PANOROGANAN,8.1743,124.425,2015,10,0
22,POBLACION,8.2292,124.2344,2015,10,1
23,PUGA-AN,8.2122,124.2742,2015,10,2
24,ROGONGON,8.2395,124.4115,2015,10,0
25,SAN MIGUEL,8.2387,124.2479,2015,10,9
26,SAN ROQUE,8.2578,124.2619,2015,10,2
27,SANTA ELENA,8.1948,124.2273,2015,10,5
28,SANTA FILOMENA,8.2681,124.2593,2015,10,2
29,SANTIAGO,8.2511,124.2444,2015,10,2
30,SANTO ROSARIO,8.2436,124.2525,2015,10,0
31,SARAY-TIBANGA,8.2349,124.2371,2015,10,3
32,SUAREZ,8.1914,124.2173,2015,10,2
33,TAMBACAN,8.2236,124.2347,2015,10,5
34,TIBANGA,8.2402,124.2415,2015,10,8
35,TIPANOY,8.1902,124.2634,2015,10,0
36,TOMINOBO PROPER,8.2104,124.2221,2015,10,0
37,TOMINOBO UPPER,8.1688,124.2251,2015,10,0
38,TUBOD,8.2117,124.2394,2015,10,16
39,UBALDO LAYA,8.224,124.2449,2015,10,1
40,UPPER HINAPLANON,8.2559,124.2689,2015,10,0
41,VILLA VERDE,8.2331,124.2437,2015,10,3
0,ABUNO,8.1846,124.2571,2015,11,1
1,ACMAC,8.274,124.2649,2015,11,5
2,BAGONG SILANG,8.2418,124.252,2015,11,2
3,BONBONON,8.2667,124.2902,2015,11,0
4,BUNAWAN,8.3023,124.3028,2015,11,0
5,BURU-UN,8.1872,124.1688,2015,11,9
6,DALIPUGA,8.3074,124.255,2015,11,9
7,DEL CARMEN,8.2322,124.2578,2015,11,0
8,DIGKILAAN,8.2492,124.3178,2015,11,0
9,DITUCALAN,8.1751,124.1927,2015,11,1
10,HINAPLANON,8.2467,124.2592,2015,11,18
11,HINDANG,8.3177,124.3457,2015,11,0
12,KABACSANAN,8.2815,124.3088,2015,11,0
13,KIWALAN,8.2801,124.2668,2015,11,4
14,LANIPAO,8.2266,124.3412,2015,11,1
15,LUINAB,8.2472,124.2681,2015,11,5
16,MAHAYAHAY,8.2219,124.2406,2015,11,5
17,MAINIT,8.2976,124.3876,2015,11,0
18,MANDULOG,8.2442,124.3057,2015,11,0
19,MARIA CRISTINA,8.1989,124.1936,2015,11,14
20,PALAO,8.2286,124.2532,2015,11,13
21,PANOROGANAN,8.1743,124.425,2015,11,0
22,POBLACION,8.2292,124.2344,2015,11,6
23,PUGA-AN,8.2122,124.2742,2015,11,5
24,ROGONGON,8.2395,124.4115,2015,11,0
25,SAN MIGUEL,8.2387,124.2479,2015,11,0
26,SAN ROQUE,8.2578,124.2619,2015,11,5
27,SANTA ELENA,8.1948,124.2273,2015,11,4
28,SANTA FILOMENA,8.2681,124.2593,2015,11,4
29,SANTIAGO,8.2511,124.2444,2015,11,4
30,SANTO ROSARIO,8.2436,124.2525,2015,11,0
31,SARAY-TIBANGA,8.2349,124.2371,2015,11,10
32,SUAREZ,8.1914,124.2173,2015,11,4
33,TAMBACAN,8.2236,124.2347,2015,11,4
34,TIBANGA,8.2402,124.2415,2015,11,9
35,TIPANOY,8.1902,124.2634,2015,11,2
36,TOMINOBO PROPER,8.2104,124.2221,2015,11,0
37,TOMINOBO UPPER,8.1688,124.2251,2015,11,2
38,TUBOD,8.2117,124.2394,2015,11,10
39,UBALDO LAYA,8.224,124.2449,2015,11,3
40,UPPER HINAPLANON,8.2559,124.2689,2015,11,4
41,VILLA VERDE,8.2331,124.2437,2015,11,2
0,ABUNO,8.1846,124.2571,2015,12,0
1,ACMAC,8.274,124.2649,2015,12,0
2,BAGONG SILANG,8.2418,124.252,2015,12,1
3,BONBONON,8.2667,124.2902,2015,12,0
4,BUNAWAN,8.3023,124.3028,2015,12,0
5,BURU-UN,8.1872,124.1688,2015,12,12
6,DALIPUGA,8.3074,124.255,2015,12,16
7,DEL CARMEN,8.2322,124.2578,2015,12,1
8,DIGKILAAN,8.2492,124.3178,2015,12,0
9,DITUCALAN,8.1751,124.1927,2015,12,0
10,HINAPLANON,8.2467,124.2592,2015,12,14
11,HINDANG,8.3177,124.3457,2015,12,0
12,KABACSANAN,8.2815,124.3088,2015,12,0
13,KIWALAN,8.2801,124.2668,2015,12,8
14,LANIPAO,8.2266,124.3412,2015,12,0
15,LUINAB,8.2472,124.2681,2015,12,6
16,MAHAYAHAY,8.2219,124.2406,2015,12,8
17,MAINIT,8.2976,124.3876,2015,12,0
18,MANDULOG,8.2442,124.3057,2015,12,0
19,MARIA CRISTINA,8.1989,124.1936,2015,12,14
20,PALAO,8.2286,124.2532,2015,12,11
21,PANOROGANAN,8.1743,124.425,2015,12,0
22,POBLACION,8.2292,124.2344,2015,12,3
23,PUGA-AN,8.2122,124.2742,2015,12,2
24,ROGONGON,8.2395,124.4115,2015,12,0
25,SAN MIGUEL,8.2387,124.2479,2015,12,3
26,SAN ROQUE,8.2578,124.2619,2015,12,5
27,SANTA ELENA,8.1948,124.2273,2015,12,7
28,SANTA FILOMENA,8.2681,124.2593,2015,12,0
29,SANTIAGO,8.2511,124.2444,2015,12,3
30,SANTO ROSARIO,8.2436,124.2525,2015,12,1
31,SARAY-TIBANGA,8.2349,124.2371,2015,12,5
32,SUAREZ,8.1914,124.2173,2015,12,9
33,TAMBACAN,8.2236,124.2347,2015,12,0
34,TIBANGA,8.2402,124.2415,2015,12,2
35,TIPANOY,8.1902,124.2634,2015,12,4
36,TOMINOBO PROPER,8.2104,124.2221,2015,12,0
37,TOMINOBO UPPER,8.1688,124.2251,2015,12,2
38,TUBOD,8.2117,124.2394,2015,12,18
39,UBALDO LAYA,8.224,124.2449,2015,12,2
40,UPPER HINAPLANON,8.2559,124.2689,2015,12,9
41,VILLA VERDE,8.2331,124.2437,2015,12,4
0,ABUNO,8.1846,124.2571,2016,1,3
1,ACMAC,8.274,124.2649,2016,1,1
2,BAGONG SILANG,8.2418,124.252,2016,1,1
3,BONBONON,8.2667,124.2902,2016,1,0
4,BUNAWAN,8.3023,124.3028,2016,1,0
5,BURU-UN,8.1872,124.1688,2016,1,4
6,DALIPUGA,8.3074,124.255,2016,1,5
7,DEL CARMEN,8.2322,124.2578,2016,1,1
8,DIGKILAAN,8.2492,124.3178,2016,1,0
9,DITUCALAN,8.1751,124.1927,2016,1,0
10,HINAPLANON,8.2467,124.2592,2016,1,7
11,HINDANG,8.3177,124.3457,2016,1,0
12,KABACSANAN,8.2815,124.3088,2016,1,0
13,KIWALAN,8.2801,124.2668,2016,1,2
14,LANIPAO,8.2266,124.3412,2016,1,0
15,LUINAB,8.2472,124.2681,2016,1,9
16,MAHAYAHAY,8.2219,124.2406,2016,1,3
17,MAINIT,8.2976,124.3876,2016,1,0
18,MANDULOG,8.2442,124.3057,2016,1,0
19,MARIA CRISTINA,8.1989,124.1936,2016,1,6
20,PALAO,8.2286,124.2532,2016,1,4
21,PANOROGANAN,8.1743,124.425,2016,1,0
22,POBLACION,8.2292,124.2344,2016,1,1
23,PUGA-AN,8.2122,124.2742,2016,1,5
24,ROGONGON,8.2395,124.4115,2016,1,0
25,SAN MIGUEL,8.2387,124.2479,2016,1,5
26,SAN ROQUE,8.2578,124.2619,2016,1,6
27,SANTA ELENA,8.1948,124.2273,2016,1,5
28,SANTA FILOMENA,8.2681,124.2593,2016,1,2
29,SANTIAGO,8.2511,124.2444,2016,1,6
30,SANTO ROSARIO,8.2436,124.2525,2016,1,2
31,SARAY-TIBANGA,8.2349,124.2371,2016,1,2
32,SUAREZ,8.1914,124.2173,2016,1,8
33,TAMBACAN,8.2236,124.2347,2016,1,1
34,TIBANGA,8.2402,124.2415,2016,1,7
35,TIPANOY,8.1902,124.2634,2016,1,9
36,TOMINOBO PROPER,8.2104,124.2221,2016,1,3
37,TOMINOBO UPPER,8.1688,124.2251,2016,1,0
38,TUBOD,8.2117,124.2394,2016,1,11
39,UBALDO LAYA,8.224,124.2449,2016,1,5
40,UPPER HINAPLANON,8.2559,124.2689,2016,1,1
41,VILLA VERDE,8.2331,124.2437,2016,1,2
0,ABUNO,8.1846,124.2571,2016,2,1
1,ACMAC,8.274,124.2649,2016,2,0
2,BAGONG SILANG,8.2418,124.252,2016,2,3
3,BONBONON,8.2667,124.2902,2016,2,1
4,BUNAWAN,8.3023,124.3028,2016,2,1
5,BURU-UN,8.1872,124.1688,2016,2,6
6,DALIPUGA,8.3074,124.255,2016,2,3
7,DEL CARMEN,8.2322,124.2578,2016,2,1
8,DIGKILAAN,8.2492,124.3178,2016,2,1
9,DITUCALAN,8.1751,124.1927,2016,2,0
10,HINAPLANON,8.2467,124.2592,2016,2,5
11,HINDANG,8.3177,124.3457,2016,2,0
12,KABACSANAN,8.2815,124.3088,2016,2,0
13,KIWALAN,8.2801,124.2668,2016,2,2
14,LANIPAO,8.2266,124.3412,2016,2,0
15,LUINAB,8.2472,124.2681,2016,2,9
16,MAHAYAHAY,8.2219,124.2406,2016,2,3
17,MAINIT,8.2976,124.3876,2016,2,0
18,MANDULOG,8.2442,124.3057,2016,2,0
19,MARIA CRISTINA,8.1989,124.1936,2016,2,1
20,PALAO,8.2286,124.2532,2016,2,8
21,PANOROGANAN,8.1743,124.425,2016,2,0
22,POBLACION,8.2292,124.2344,2016,2,1
23,PUGA-AN,8.2122,124.2742,2016,2,0
24,ROGONGON,8.2395,124.4115,2016,2,1
25,SAN MIGUEL,8.2387,124.2479,2016,2,5
26,SAN ROQUE,8.2578,124.2619,2016,2,1
27,SANTA ELENA,8.1948,124.2273,2016,2,1
28,SANTA FILOMENA,8.2681,124.2593,2016,2,3
29,SANTIAGO,8.2511,124.2444,2016,2,3
30,SANTO ROSARIO,8.2436,124.2525,2016,2,3
31,SARAY-TIBANGA,8.2349,124.2371,2016,2,1
32,SUAREZ,8.1914,124.2173,2016,2,6
33,TAMBACAN,8.2236,124.2347,2016,2,3
34,TIBANGA,8.2402,124.2415,2016,2,7
35,TIPANOY,8.1902,124.2634,2016,2,3
36,TOMINOBO PROPER,8.2104,124.2221,2016,2,4
37,TOMINOBO UPPER,8.1688,124.2251,2016,2,0
38,TUBOD,8.2117,124.2394,2016,2,1
39,UBALDO LAYA,8.224,124.2449,2016,2,1
40,UPPER HINAPLANON,8.2559,124.2689,2016,2,2
41,VILLA VERDE,8.2331,124.2437,2016,2,0
0,ABUNO,8.1846,124.2571,2016,3,2
1,ACMAC,8.274,124.2649,2016,3,1
2,BAGONG SILANG,8.2418,124.252,2016,3,1
3,BONBONON,8.2667,124.2902,2016,3,0
4,BUNAWAN,8.3023,124.3028,2016,3,0
5,BURU-UN,8.1872,124.1688,2016,3,1
6,DALIPUGA,8.3074,124.255,2016,3,9
7,DEL CARMEN,8.2322,124.2578,2016,3,1
8,DIGKILAAN,8.2492,124.3178,2016,3,0
9,DITUCALAN,8.1751,124.1927,2016,3,1
10,HINAPLANON,8.2467,124.2592,2016,3,3
11,HINDANG,8.3177,124.3457,2016,3,0
12,KABACSANAN,8.2815,124.3088,2016,3,0
